Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
autoexamen de piel (procedimiento)	409980007	procedimiento	1	1	[168306005, 225146009, 403974005, 400175006, 403970001, 788672001, 225147000, 782798006, 46483001, 302828001]	0	1.0	1	0.2	[116680003]	168306005	2	1.0	[116680003, 363704007]	225146009	[[116680003, -1]]	[[129125009, 443913008, 443912003, 413350009, 460615006, 243796009, 444084004, 57177007, 160464009, 160454000]]	[[116680003, -1], [363704007, -1]]	[[303242008, 450670006, 85875009, 19780006, 112841006, 240994004, 221270009, 450672003, 225147000, 30785004], [39937001, 24483006, 23747009, 23547007, 280418005, 66288003, 22180002, 116370005, 40207008, 113179006]]
inflamación de articulación interfalángica distal de dedo del pie debida a infección (trastorno)	448393000	trastorno	0	0	[448453004, 449250008, 449070007, 371221006, 371241001, 64298006, 201960006, 773813006, 773812001, 726462009]	0	1.0	4	1.0	[116676008, 116680003, 370135005, 363698007]	448453004	4	1.0	[116676008, 116680003, 370135005, 363698007]	448453004	[[116676008, 0], [116680003, 7], [370135005, 0], [363698007, -1]]	[[409774005, 72724002, 723198002, 127582006, 409775006, 7894007, 409777003, 409776007, 189906004, 23599009], [423515003, 428385007, 1073551000119103, 1073531000119109, 201785007, 109666001, 1073541000119100, 428143003, 1073521000119106, 445495007], [441862004, 308489006, 29458008, 415178003, 719982003, 442614005, 609404002, 263680009, 272515006, 308490002], [371221006, 371241001, 371216008, 371203008, 371205001, 371219001, 726462009, 726461002, 371284000, 371292009]]	[[116676008, 0], [116680003, 7], [370135005, 0], [363698007, -1]]	[[409774005, 72724002, 723198002, 127582006, 409775006, 7894007, 409777003, 409776007, 189906004, 23599009], [423515003, 428385007, 1073551000119103, 1073531000119109, 201785007, 109666001, 1073541000119100, 428143003, 1073521000119106, 445495007], [441862004, 308489006, 29458008, 415178003, 719982003, 442614005, 609404002, 263680009, 272515006, 308490002], [371221006, 371241001, 371216008, 371203008, 371205001, 371219001, 726462009, 726461002, 371284000, 371292009]]
calcificación en acúmulos (hallazgo)	129769006	hallazgo	0	0	[129766004, 129765000, 129756007, 129768003, 129764001, 129760005, 129755006, 403687001, 129770007, 697944008]	0	1.0	2	1.0	[116680003, 363714003]	129766004	2	1.0	[116680003, 363714003]	129766004	[[116680003, 0], [363714003, 0]]	[[129748009, 129763007, 129750001, 129760005, 129755006, 129761009, 129752009, 129754005, 706295005, 237898004], [363680008, 108273007, 423342001, 71388002, 307948001, 415232002, 240279008, 14765003, 127798001, 261513001]]	[[116680003, 0], [363714003, 0]]	[[129748009, 129763007, 129750001, 129760005, 129755006, 129761009, 129752009, 129754005, 706295005, 237898004], [363680008, 108273007, 423342001, 71388002, 307948001, 415232002, 240279008, 14765003, 127798001, 261513001]]
alergia a avellana (hallazgo)	712840004	hallazgo	0	0	[13511000122108, 409136006, 232348003, 712839001, 712843002, 293796008, 5611000122107, 860900002, 420080006, 294100008]	0	1.0	3	1.0	[116680003, 719722006, 246075003]	13511000122108	3	1.0	[116680003, 719722006, 246075003]	13511000122108	[[116680003, -1], [719722006, 0], [246075003, 0]]	[[91932007, 418085001, 300912001, 418779002, 13511000122108, 91940001, 767468001, 409136006, 232348003, 712843002], [472964009, 609404002, 769260004, 472963003, 441862004, 781474001, 702640006, 272515006, 308490002, 263680009], [256353000, 49072003, 614009, 57572009, 17000009, 56010006, 103589008, 3870008, 66140009, 2003004]]	[[116680003, -1], [719722006, 0], [246075003, 0]]	[[91932007, 418085001, 300912001, 418779002, 13511000122108, 91940001, 767468001, 409136006, 232348003, 712843002], [472964009, 609404002, 769260004, 472963003, 441862004, 781474001, 702640006, 272515006, 308490002, 263680009], [256353000, 49072003, 614009, 57572009, 17000009, 56010006, 103589008, 3870008, 66140009, 2003004]]
confirmación de la identidad del paciente antes de procedimiento operatorio/invasivo (procedimiento)	370786008	procedimiento	0	0	[417336003, 416115001, 416287007, 372040007, 449345000, 719303004, 373881006, 710958003, 698485007, 305215009]	0	1.0	3	1.0	[363703001, 116680003, 260686004]	417336003	3	1.0	[363703001, 116680003, 260686004]	417336003	[[363703001, -1], [116680003, 0], [260686004, 1]]	[[362956003, 133858001, 288564002, 362963003, 31276007, 370946009, 308446007, 419132001, 242519008, 235365002], [372040007, 416115001, 449345000, 105399001, 416287007, 719303004, 422759001, 385836002, 305215009, 372036003], [362963003, 129271007, 360222005, 298053008, 235192001, 416151008, 288468001, 129280007, 303996000, 261518005]]	[[363703001, -1], [116680003, 0], [260686004, 1]]	[[362956003, 133858001, 288564002, 362963003, 31276007, 370946009, 308446007, 419132001, 242519008, 235365002], [372040007, 416115001, 449345000, 105399001, 416287007, 719303004, 422759001, 385836002, 305215009, 372036003], [362963003, 129271007, 360222005, 298053008, 235192001, 416151008, 288468001, 129280007, 303996000, 261518005]]
producto que contiene isometepteno en forma farmacéutica para administración oral como único ingrediente (forma farmacéutica de producto medicinal)	779596003	forma farmacéutica de producto medicinal	0	0	[780643001, 779904001, 840659003, 784211001, 840666002, 778991008, 779107007, 778582000, 780765005, 779903007]	0	1.0	4	1.0	[127489000, 116680003, 411116001, 766952006]	780643001	4	1.0	[127489000, 116680003, 411116001, 766952006]	780643001	[[127489000, 0], [116680003, 0], [411116001, 0], [766952006, 3]]	[[387302004, 116516007, 387026008, 398714009, 387563005, 770877002, 771599008, 775556008, 423801005, 768587007], [411986005, 768782004, 768364000, 840658006, 784210000, 840667006, 768103004, 764352000, 768038004, 767600000], [385268001, 772805002, 745991000, 385289005, 761845009, 772806001, 440131009, 411986005, 385277008, 740596000], [261768000, 262052000, 262049008, 38112003, 697941000, 697940004, 708708008, 264614004, 96002002, 121348009]]	[[127489000, 0], [116680003, 0], [411116001, 0], [766952006, 3]]	[[387302004, 116516007, 387026008, 398714009, 387563005, 770877002, 771599008, 775556008, 423801005, 768587007], [411986005, 768782004, 768364000, 840658006, 784210000, 840667006, 768103004, 764352000, 768038004, 767600000], [385268001, 772805002, 745991000, 385289005, 761845009, 772806001, 440131009, 411986005, 385277008, 740596000], [261768000, 262052000, 262049008, 38112003, 697941000, 697940004, 708708008, 264614004, 96002002, 121348009]]
tumor que invade nervio óptico anterior a la lámina cribosa (hallazgo)	396978002	hallazgo	0	0	[396979005, 396969008, 396965002, 396980008, 399573004, 396967005, 396963009, 396981007, 395533000, 369909002]	0	1.0	3	1.0	[116676008, 116680003, 363714003]	396979005	3	1.0	[116676008, 116680003, 363714003]	396979005	[[116676008, -1], [116680003, 0], [363714003, 0]]	[[255549009, 404626004, 231552001, 2914003, 253229003, 95481007, 95480008, 55378006, 63454000, 172555009], [396982000, 396976003, 421683000, 258285009, 421655002, 399412004, 399573004, 421838003, 399745003, 396980008], [252416005, 116147009, 61034000, 395126005, 699430002, 252814004, 394597005, 299396004, 409877007, 299395000]]	[[116676008, -1], [116680003, 0], [363714003, 0]]	[[255549009, 404626004, 231552001, 2914003, 253229003, 95481007, 95480008, 55378006, 63454000, 172555009], [396982000, 396976003, 421683000, 258285009, 421655002, 399412004, 399573004, 421838003, 399745003, 396980008], [252416005, 116147009, 61034000, 395126005, 699430002, 252814004, 394597005, 299396004, 409877007, 299395000]]
talipes calcaneocavo (trastorno)	766245001	trastorno	0	0	[398309008, 36755004, 68284008, 68557006, 766243008, 79407008, 205097005, 33494005, 231250005, 203572004]	1	0.5	3	1.0	[116676008, 116680003, 363698007]	398309008	3	1.0	[116676008, 116680003, 363698007]	398309008	[[116676008, -1], [116680003, -1], [363698007, 0]]	[[6081001, 417893002, 609378002, 4530000, 276655000, 385297003, 766235003, 766236002, 127562007, 43234007], [128138008, 128133004, 118932009, 428776005, 428339009, 84970007, 788485006, 788483004, 782536009, 128132009], [344001, 127949000, 244019002, 725976007, 699612000, 67269001, 725971002, 368148009, 368149001, 70258002]]	[[116676008, -1], [116680003, -1], [363698007, 0]]	[[6081001, 417893002, 609378002, 4530000, 276655000, 385297003, 766235003, 766236002, 127562007, 43234007], [128138008, 128133004, 118932009, 428776005, 428339009, 84970007, 788485006, 788483004, 782536009, 128132009], [344001, 127949000, 244019002, 725976007, 699612000, 67269001, 725971002, 368148009, 368149001, 70258002]]
tomografía computarizada por emisión de fotón único de la ventilación y perfusión pulmonares (procedimiento)	443266003	procedimiento	0	0	[441624004, 442203000, 443386001, 443237001, 429823002, 443170004, 709549003, 433130008, 16548901000119104, 466585002]	0	1.0	4	1.0	[116680003, 260686004, 424361007, 405813007]	441624004	4	1.0	[116680003, 260686004, 424361007, 405813007]	441624004	[[116680003, -1], [260686004, 0], [424361007, 0], [405813007, 0]]	[[440466000, 16545381000119101, 443170004, 443237001, 443145004, 429823002, 16554571000119106, 443127004, 443638000, 443537002], [260222006, 16545381000119101, 699587009, 443170004, 16554571000119106, 765353002, 429823002, 105371005, 443237001, 443127004], [89457008, 40670003, 19186008, 708552003, 15126000, 52646004, 447047005, 64901000, 19635004, 12414006], [39607008, 45653009, 282612007, 40657007, 50837003, 50354004, 4929000, 79512007, 90572001, 14034004]]	[[116680003, -1], [260686004, 0], [424361007, 0], [405813007, 0]]	[[440466000, 16545381000119101, 443170004, 443237001, 443145004, 429823002, 16554571000119106, 443127004, 443638000, 443537002], [260222006, 16545381000119101, 699587009, 443170004, 16554571000119106, 765353002, 429823002, 105371005, 443237001, 443127004], [89457008, 40670003, 19186008, 708552003, 15126000, 52646004, 447047005, 64901000, 19635004, 12414006], [39607008, 45653009, 282612007, 40657007, 50837003, 50354004, 4929000, 79512007, 90572001, 14034004]]
producto que contiene exactamente clordiazepóxido (como clorhidrato de clordiazepóxido) 5 miligramos por cada comprimido para administración oral de liberación convencional (fármaco de uso clínico)	321249002	fármaco de uso clínico	0	0	[321250002, 82746003, 783364005, 783363004, 783391007, 783659000, 783658008, 783657003, 766027006, 765799002]	0	1.0	10	1.0	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 732946004, 762949000, 732943007]	321250002	10	1.0	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 732946004, 762949000, 732943007]	321250002	[[732947008, 1], [411116001, 0], [732944001, -1], [116680003, 0], [763032000, 1], [766952006, 0], [732945000, 0], [732946004, 0], [762949000, 0], [732943007, 0]]	[[385055001, 732936001, 421595009, 761877007, 385087003, 733000006, 66076007, 447210004, 785042007, 322991005], [421026006, 764780001, 421366001, 764774009, 385032004, 420692007, 385085006, 421873001, 385060002, 783749008], [3445001, 261931008, 707027008, 421790002, 371890005, 261758005, 205651007, 259027000, 11267006, 369785000], [778720009, 778301005, 780319009, 779118007, 778576003, 779899000, 779300003, 780083008, 779032007, 780516003], [385055001, 732936001, 421595009, 761877007, 385087003, 733000006, 66076007, 447210004, 785042007, 322991005], [38112003, 262049008, 261768000, 262052000, 697941000, 708708008, 697940004, 264614004, 82609006, 96002002], [258684004, 408169001, 414718005, 418670008, 258797006, 258798001, 258796002, 258916009, 427264006, 418830004], [38112003, 262049008, 261768000, 262052000, 697941000, 708708008, 697940004, 264614004, 82609006, 96002002], [40601003, 48384000, 46950002, 81017004, 322554009, 61678008, 419484002, 32030002, 29666006, 108788001], [372866006, 40601003, 372726002, 63224008, 387323005, 767871004, 817962007, 372760009, 296087009, 372749000]]	[[732947008, 1], [411116001, 0], [732944001, -1], [116680003, 0], [763032000, 1], [766952006, 0], [732945000, 0], [732946004, 0], [762949000, 0], [732943007, 0]]	[[385055001, 732936001, 421595009, 761877007, 385087003, 733000006, 66076007, 447210004, 785042007, 322991005], [421026006, 764780001, 421366001, 764774009, 385032004, 420692007, 385085006, 421873001, 385060002, 783749008], [3445001, 261931008, 707027008, 421790002, 371890005, 261758005, 205651007, 259027000, 11267006, 369785000], [778720009, 778301005, 780319009, 779118007, 778576003, 779899000, 779300003, 780083008, 779032007, 780516003], [385055001, 732936001, 421595009, 761877007, 385087003, 733000006, 66076007, 447210004, 785042007, 322991005], [38112003, 262049008, 261768000, 262052000, 697941000, 708708008, 697940004, 264614004, 82609006, 96002002], [258684004, 408169001, 414718005, 418670008, 258797006, 258798001, 258796002, 258916009, 427264006, 418830004], [38112003, 262049008, 261768000, 262052000, 697941000, 708708008, 697940004, 264614004, 82609006, 96002002], [40601003, 48384000, 46950002, 81017004, 322554009, 61678008, 419484002, 32030002, 29666006, 108788001], [372866006, 40601003, 372726002, 63224008, 387323005, 767871004, 817962007, 372760009, 296087009, 372749000]]
tomografía computarizada, seguimiento (procedimiento)	71040008	procedimiento	0	0	[56712007, 9704004, 69657008, 467406008, 82641000, 169063004, 9988008, 22400007, 241600009, 303698001]	0	1.0	2	1.0	[116680003, 260686004]	56712007	2	1.0	[116680003, 260686004]	56712007	[[116680003, -1], [260686004, 0]]	[[303698001, 4261000179100, 9704004, 69657008, 312251004, 303654001, 738402006, 310128004, 702569007, 467218002], [312251004, 4261000179100, 363678002, 702569007, 399035005, 360037004, 312337001, 312250003, 448676009, 312275004]]	[[116680003, -1], [260686004, 0]]	[[303698001, 4261000179100, 9704004, 69657008, 312251004, 303654001, 738402006, 310128004, 702569007, 467218002], [312251004, 4261000179100, 363678002, 702569007, 399035005, 360037004, 312337001, 312250003, 448676009, 312275004]]
contusión de la raíz de nervio cervical (trastorno)	262734008	trastorno	0	0	[262735009, 262733002, 262737001, 262724004, 262726002, 262747003, 262745006, 262725003, 262740001, 79677002]	0	1.0	4	1.0	[116676008, 116680003, 42752001, 363698007]	262735009	4	1.0	[116676008, 116680003, 42752001, 363698007]	262735009	[[116676008, 0], [116680003, 0], [42752001, 0], [363698007, 1]]	[[308492005, 312608009, 708557009, 39848009, 708539008, 282005002, 276475003, 129738007, 264513002, 425359009], [262733002, 262723005, 262744005, 79677002, 69733000, 262737001, 265234000, 66828007, 737530005, 262735009], [773760007, 272379006, 263904004, 405615003, 231954005, 391180006, 232249008, 233648002, 699013006, 201279004], [66828007, 79677002, 24765004, 69733000, 734402003, 734403008, 53608003, 25938006, 737530005, 823005]]	[[116676008, 0], [116680003, 0], [42752001, 0], [363698007, 1]]	[[308492005, 312608009, 708557009, 39848009, 708539008, 282005002, 276475003, 129738007, 264513002, 425359009], [262733002, 262723005, 262744005, 79677002, 69733000, 262737001, 265234000, 66828007, 737530005, 262735009], [773760007, 272379006, 263904004, 405615003, 231954005, 391180006, 232249008, 233648002, 699013006, 201279004], [66828007, 79677002, 24765004, 69733000, 734402003, 734403008, 53608003, 25938006, 737530005, 823005]]
reducción manual cerrada de fractura de maléolo posterior (procedimiento)	439365009	procedimiento	0	0	[439364008, 440437003, 440361009, 440572003, 439938007, 179166006, 439423002, 439989007, 179162008, 440341003]	0	1.0	4	1.0	[363700003, 116680003, 260686004, 405813007]	439364008	4	1.0	[363700003, 116680003, 260686004, 405813007]	439364008	[[363700003, -1], [116680003, -1], [260686004, 0], [405813007, 0]]	[[54737004, 81389003, 79171000, 18204009, 75369004, 59395005, 15180008, 19573006, 176550001, 440572003], [20278008, 440361009, 440572003, 22415008, 440341003, 439989007, 439423002, 440376001, 39706009, 87971000], [439417007, 129412006, 426413004, 176550001, 129427006, 410814006, 440572003, 301051004, 112696003, 440361009], [127860005, 761945008, 761944007, 61945004, 764633001, 312715005, 17011001, 55873007, 64605006, 110538003]]	[[363700003, -1], [116680003, -1], [260686004, 0], [405813007, 0]]	[[54737004, 81389003, 79171000, 18204009, 75369004, 59395005, 15180008, 19573006, 176550001, 440572003], [20278008, 440361009, 440572003, 22415008, 440341003, 439989007, 439423002, 440376001, 39706009, 87971000], [439417007, 129412006, 426413004, 176550001, 129427006, 410814006, 440572003, 301051004, 112696003, 440361009], [127860005, 761945008, 761944007, 61945004, 764633001, 312715005, 17011001, 55873007, 64605006, 110538003]]
depósitos viteliformes maculares (trastorno)	247155003	trastorno	1	1	[249411008, 193885005, 247141006, 247140007, 125423000, 125410007, 247139005, 289273003, 399708009, 40449001]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	249411008	2	1.0	[116680003, 363698007]	193885005	[[116676008, -1], [116680003, -1], [363698007, -1]]	[[708484008, 129738007, 129739004, 125575006, 129742005, 708557009, 247152000, 52988006, 39347009, 440578004], [300251004, 262658000, 403603000, 173345004, 425170006, 414550002, 282763002, 699210003, 173344000, 172399001], [113279002, 102300001, 48328000, 110597005, 234679005, 25659002, 725300007, 255384007, 82448003, 90522003]]	[[116680003, 9], [363698007, -1]]	[[59698003, 418871005, 421866006, 312999006, 15250008, 29555009, 231870008, 33064008, 43645004, 422338006], [29445007, 314781005, 539009, 246874003, 193894004, 276831007, 40787005, 62660000, 91268007, 64718006]]
reacción alérgica causada por platino (trastorno)	420198007	trastorno	0	0	[418579000, 420091004, 419515007, 15920361000119106, 15920481000119105, 15920521000119105, 418282006, 15919821000119109, 416093006, 15911801000119104]	0	1.0	3	1.0	[116680003, 370135005, 246075003]	418579000	3	1.0	[116680003, 370135005, 246075003]	418579000	[[116680003, -1], [370135005, 0], [246075003, 0]]	[[416093006, 419515007, 15920481000119105, 420091004, 15919821000119109, 15920361000119106, 15920521000119105, 418579000, 418282006, 62014003], [472964009, 609404002, 781474001, 415178003, 719982003, 441862004, 272515006, 308489006, 472963003, 308490002], [84847000, 79406004, 767362004, 84191003, 85889004, 32431007, 39635007, 11996000, 24189000, 72844002]]	[[116680003, -1], [370135005, 0], [246075003, 0]]	[[416093006, 419515007, 15920481000119105, 420091004, 15919821000119109, 15920361000119106, 15920521000119105, 418579000, 418282006, 62014003], [472964009, 609404002, 781474001, 415178003, 719982003, 441862004, 272515006, 308489006, 472963003, 308490002], [84847000, 79406004, 767362004, 84191003, 85889004, 32431007, 39635007, 11996000, 24189000, 72844002]]
espondilosis lumbosacra en dos niveles con radiculopatía (trastorno)	202695005	trastorno	0	0	[202679005, 202690000, 202685003, 202675004, 202671008, 202662004, 202696006, 202667005, 202680008, 202658005]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	202679005	3	1.0	[116676008, 116680003, 363698007]	202679005	[[116676008, 0], [116680003, 0], [363698007, 0]]	[[107669003, 708529002, 225655006, 80328002, 53021009, 201069009, 46138007, 107658001, 22381000119105, 788375006], [202693003, 202677007, 202688001, 123798002, 202683005, 48210000, 202696006, 202694009, 67437007, 202680008], [304916009, 297173004, 77208007, 76079001, 786849008, 303099005, 297172009, 297171002, 297174005, 51301006]]	[[116676008, 0], [116680003, 0], [363698007, 0]]	[[107669003, 708529002, 225655006, 80328002, 53021009, 201069009, 46138007, 107658001, 22381000119105, 788375006], [202693003, 202677007, 202688001, 123798002, 202683005, 48210000, 202696006, 202694009, 67437007, 202680008], [304916009, 297173004, 77208007, 76079001, 786849008, 303099005, 297172009, 297171002, 297174005, 51301006]]
teratoma benigno de testículo (trastorno)	447799001	trastorno	0	0	[417554000, 255106001, 417417007, 447654003, 448135004, 827162007, 119423009, 363449006, 42717009, 700488005]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	417554000	3	1.0	[116676008, 116680003, 363698007]	417554000	[[116676008, -1], [116680003, -1], [363698007, 0]]	[[416062005, 417197004, 428367000, 443354006, 399975000, 400007004, 443771009, 443334005, 416500007, 416378000], [416769008, 42717009, 119423009, 447654003, 417234002, 253032007, 307575002, 23255001, 254830006, 5178002], [40689003, 113297005, 416953005, 303433004, 78679006, 32019000, 52241002, 735180009, 59914003, 58552002]]	[[116676008, -1], [116680003, -1], [363698007, 0]]	[[416062005, 417197004, 428367000, 443354006, 399975000, 400007004, 443771009, 443334005, 416500007, 416378000], [416769008, 42717009, 119423009, 447654003, 417234002, 253032007, 307575002, 23255001, 254830006, 5178002], [40689003, 113297005, 416953005, 303433004, 78679006, 32019000, 52241002, 735180009, 59914003, 58552002]]
torsión de la raíz del mesenterio (trastorno)	370526008	trastorno	7	7	[24626005, 48081000, 72377005, 84573001, 3399007, 48778000, 77194008, 212226001, 212225002, 212227005]	0	1.0	1	1.0	[116680003]	24626005	3	0.75	[116676008, 116680003, 363698007]	212226001	[[116680003, -1]]	[[430456005, 234509000, 51877002, 20926000, 417098007, 89679009, 33437000, 675003, 3399007, 83656000]]	[[116676008, 0], [116680003, -1], [363698007, -1]]	[[129256008, 285657009, 237074005, 51795009, 87191008, 35125005, 51877002, 718355007, 675003, 261408002], [87900003, 74297002, 371562001, 231434004, 113328006, 193119005, 193118002, 736154000, 110585009, 20332003], [180997008, 180996004, 180998003, 180995000, 180994001, 278357009, 180972009, 180992002, 180973004, 278355001]]
postmortem - virus aislados (hallazgo)	168260004	hallazgo	8	8	[66177001, 54454006, 77627007, 710254005, 8905000, 69341003, 406647002, 407411001, 168257006, 65090000]	0	1.0	1	1.0	[116680003]	66177001	2	1.0	[116680003, 363714003]	168257006	[[116680003, -1]]	[[9413001, 41418002, 32588006, 26306002, 425092008, 3252002, 65090000, 90868008, 14942000, 35557001]]	[[116680003, 0], [363714003, 0]]	[[365703004, 365590009, 365595004, 365597007, 168252000, 168256002, 365599005, 407537001, 168249008, 66177001], [168256002, 407537001, 391400001, 243604005, 32178004, 65090000, 13773003, 90868008, 31546004, 77982000]]
histerectomía vaginal y reparación del piso pélvico (procedimiento)	762625001	procedimiento	0	0	[699789005, 236501004, 30160001, 54490004, 27185000, 177220003, 446446002, 448539002, 608805000, 48775002]	0	1.0	4	0.8	[116680003, 260686004, 424876005, 405813007]	699789005	4	0.8	[116680003, 260686004, 424876005, 405813007]	699789005	[[116680003, 7], [260686004, 8], [424876005, -1], [405813007, -1]]	[[277113001, 252759001, 87922005, 712752004, 161820000, 711263002, 444599008, 265056007, 709064009, 724471003], [161820000, 252759001, 61392008, 87922005, 236501004, 712752004, 462504003, 711263002, 257903006, 444599008], [252759001, 87922005, 432975003, 711263002, 277113001, 61392008, 712752004, 161820000, 260608000, 462504003], [252759001, 87922005, 277113001, 712752004, 161820000, 711263002, 61392008, 224912002, 444599008, 12461007]]	[[116680003, 7], [260686004, 8], [424876005, -1], [405813007, -1]]	[[277113001, 252759001, 87922005, 712752004, 161820000, 711263002, 444599008, 265056007, 709064009, 724471003], [161820000, 252759001, 61392008, 87922005, 236501004, 712752004, 462504003, 711263002, 257903006, 444599008], [252759001, 87922005, 432975003, 711263002, 277113001, 61392008, 712752004, 161820000, 260608000, 462504003], [252759001, 87922005, 277113001, 712752004, 161820000, 711263002, 61392008, 224912002, 444599008, 12461007]]
hipertiroxinemia eutiroidea disprealbuminémica (trastorno)	237549001	trastorno	0	0	[237551002, 237550001, 26147006, 253011004, 44741008, 778046002, 65382006, 238756007, 238757003, 707985000]	1	0.6667000000000001	2	1.0	[116680003, 363698007]	237551002	2	1.0	[116680003, 363698007]	237551002	[[116680003, 3], [363698007, 0]]	[[237543000, 103188008, 190308003, 237548009, 237689000, 237560005, 104973005, 34841000, 253128003, 237559000], [69748006, 60894006, 91227003, 119281005, 14304000, 127018007, 111002, 39039000, 66997005, 364389007]]	[[116680003, 3], [363698007, 0]]	[[237543000, 103188008, 190308003, 237548009, 237689000, 237560005, 104973005, 34841000, 253128003, 237559000], [69748006, 60894006, 91227003, 119281005, 14304000, 127018007, 111002, 39039000, 66997005, 364389007]]
mielopatía inducida por drogas (trastorno)	11862006	trastorno	0	0	[47774001, 26037005, 43599001, 65242001, 240101000, 45701006, 47318007, 230333002, 109957002, 83864008]	0	1.0	3	0.75	[246075003, 116680003, 363698007]	47774001	3	0.75	[246075003, 116680003, 363698007]	47774001	[[246075003, -1], [116680003, -1], [363698007, -1]]	[[48522003, 24991000119103, 202664003, 29774004, 230202002, 192907007, 44983007, 67437007, 10948005, 65260001], [717889000, 402746001, 724526008, 735457009, 240165007, 709062008, 91561000119109, 7339009, 2638001, 402747005], [39365008, 29774004, 44983007, 48522003, 24991000119103, 230202002, 192899004, 192905004, 10948005, 64787009]]	[[246075003, -1], [116680003, -1], [363698007, -1]]	[[48522003, 24991000119103, 202664003, 29774004, 230202002, 192907007, 44983007, 67437007, 10948005, 65260001], [717889000, 402746001, 724526008, 735457009, 240165007, 709062008, 91561000119109, 7339009, 2638001, 402747005], [39365008, 29774004, 44983007, 48522003, 24991000119103, 230202002, 192899004, 192905004, 10948005, 64787009]]
complicación de la piel y el tejido subcutáneo después de quimioexfoliación cutánea (trastorno)	723942001	trastorno	0	0	[723941008, 416710001, 417448004, 762718000, 417286006, 417480002, 417368006, 152711000119105, 762720002, 247431001]	0	1.0	3	0.75	[47429007, 116680003, 363698007]	723941008	3	0.75	[47429007, 116680003, 363698007]	723941008	[[47429007, -1], [116680003, 4], [363698007, 3]]	[[133470009, 133289006, 133610008, 133239003, 133589007, 133350002, 133492008, 133723009, 133559000, 133328003], [430348006, 447086009, 91374005, 19824006, 80659006, 128939001, 128041002, 446254003, 127856007, 31928004], [430348006, 447086009, 445055004, 127856007, 446254003, 91374005, 71966008, 389071008, 416231004, 19824006]]	[[47429007, -1], [116680003, 4], [363698007, 3]]	[[133470009, 133289006, 133610008, 133239003, 133589007, 133350002, 133492008, 133723009, 133559000, 133328003], [430348006, 447086009, 91374005, 19824006, 80659006, 128939001, 128041002, 446254003, 127856007, 31928004], [430348006, 447086009, 445055004, 127856007, 446254003, 91374005, 71966008, 389071008, 416231004, 19824006]]
esclerotomía exploradora (procedimiento)	204542000	procedimiento	0	0	[87917005, 76145000, 129288000, 281249009, 2737001, 112929000, 287856001, 8803008, 287759002, 73910002]	0	1.0	3	1.0	[116680003, 260686004, 405813007]	87917005	3	1.0	[116680003, 260686004, 405813007]	87917005	[[116680003, -1], [260686004, 1], [405813007, -1]]	[[340926007, 18278008, 44794004, 12038002, 24728001, 45558009, 42699003, 367408005, 29063004, 35157006], [129288000, 129287005, 288466002, 129315007, 410758001, 281615006, 129346006, 129310002, 410757006, 76145000], [80891009, 20575005, 79561009, 13383001, 47962008, 87878005, 53085002, 7872004, 23538004, 29294009]]	[[116680003, -1], [260686004, 1], [405813007, -1]]	[[340926007, 18278008, 44794004, 12038002, 24728001, 45558009, 42699003, 367408005, 29063004, 35157006], [129288000, 129287005, 288466002, 129315007, 410758001, 281615006, 129346006, 129310002, 410757006, 76145000], [80891009, 20575005, 79561009, 13383001, 47962008, 87878005, 53085002, 7872004, 23538004, 29294009]]
estructura de córnea trasplantada del ojo izquierdo (estructura corporal)	785828003	estructura corporal	0	0	[785829006, 11287007, 36840001, 785887005, 785888000, 785831002, 785830001, 67548002, 13014005, 771256004]	0	1.0	2	1.0	[116680003, 272741003]	785829006	2	1.0	[116680003, 272741003]	785829006	[[116680003, 0], [272741003, 0]]	[[11287007, 36840001, 67548002, 771256004, 771255000, 13014005, 785887005, 785888000, 785829006, 85966008], [7771000, 24028007, 51440002, 15989591000119106, 337851000119109, 15989551000119101, 332241000119106, 16001191000119109, 341051000119109, 348681000119101]]	[[116680003, 0], [272741003, 0]]	[[11287007, 36840001, 67548002, 771256004, 771255000, 13014005, 785887005, 785888000, 785829006, 85966008], [7771000, 24028007, 51440002, 15989591000119106, 337851000119109, 15989551000119101, 332241000119106, 16001191000119109, 341051000119109, 348681000119101]]
