Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
lesión que involucra a vehículo de transporte pesado detenido (trastorno)	242124000	trastorno	-1	-1	[242126003, 35018000, 215212000, 214150008, 215215003]	0	1.0	1	1.0	[116680003]	242126003	0	0.0	[]	-1	[[116680003, -1]]	[[269662007, 242198005, 419239001, 242177005, 242144006, 242154005, 419860002, 418052009, 768147005, 217925001]]		
abstinencia de ansiolítico sin complicación (trastorno)	724664000	trastorno	0	0	[724663006, 724662001, 724725009, 724661008, 10028000]	0	1.0	2	1.0	[116680003, 246075003]	724663006	2	1.0	[116680003, 246075003]	724663006	[[116680003, 0], [246075003, 0]]	[[724661008, 724660009, 23601000119102, 703848005, 428370001, 10028000, 373209002, 78358001, 12398281000119105, 724663006], [373282008, 372585002, 372482001, 372791003, 372660003, 373209002, 418183005, 2537003, 81759008, 372861001]]	[[116680003, 0], [246075003, 0]]	[[724661008, 724660009, 23601000119102, 703848005, 428370001, 10028000, 373209002, 78358001, 12398281000119105, 724663006], [373282008, 372585002, 372482001, 372791003, 372660003, 373209002, 418183005, 2537003, 81759008, 372861001]]
trabajo de parto intermitente (trastorno)	79179003	trastorno	-1	4	[397774002, 408805007, 10761341000119105, 20236002, 199746004]	0	1.0	1	1.0	[116680003]	397774002	0	0.0	[]	-1	[[116680003, -1]]	[[7087005, 261882005, 732909003, 272832003, 418677006, 6409009, 223891004, 442146006, 782603000, 732908006]]		
resección de lesión de cuerpo carotídeo (procedimiento)	32438001	procedimiento	0	0	[91568006, 233401008, 88812000, 19320007, 36019003]	0	1.0	3	1.0	[116680003, 260686004, 405813007]	91568006	3	1.0	[116680003, 260686004, 405813007]	91568006	[[116680003, 0], [260686004, 0], [405813007, 0]]	[[107983004, 118681009, 107737002, 79537002, 107987003, 107996003, 107878006, 108284000, 363103008, 107837009], [129304002, 129264002, 410757006, 129299003, 129345005, 129296005, 129318009, 257903006, 129303008, 129373007], [51345006, 30969004, 21479005, 127028003, 5545001, 54409005, 50670005, 30699005, 24542006, 49554002]]	[[116680003, 0], [260686004, 0], [405813007, 0]]	[[107983004, 118681009, 107737002, 79537002, 107987003, 107996003, 107878006, 108284000, 363103008, 107837009], [129304002, 129264002, 410757006, 129299003, 129345005, 129296005, 129318009, 257903006, 129303008, 129373007], [51345006, 30969004, 21479005, 127028003, 5545001, 54409005, 50670005, 30699005, 24542006, 49554002]]
síndrome posoperatorio de médula espinal anclada (trastorno)	438481007	trastorno	0	0	[428259005, 840721004, 721481000, 721468007, 721523001]	0	1.0	3	1.0	[246454002, 116680003, 363698007]	428259005	3	1.0	[246454002, 116680003, 363698007]	428259005	[[246454002, 0], [116680003, -1], [363698007, 0]]	[[767023003, 225020008, 17766007, 56089003, 200155004, 726626004, 90108007, 449369001, 44174001, 66231000], [48522003, 192907007, 202664003, 24991000119103, 202677007, 48210000, 67437007, 65260001, 10948005, 44983007], [63784007, 60051002, 17526006, 50800009, 11478001, 54785003, 19749001, 4117005, 37562004, 737561001]]	[[246454002, 0], [116680003, -1], [363698007, 0]]	[[767023003, 225020008, 17766007, 56089003, 200155004, 726626004, 90108007, 449369001, 44174001, 66231000], [48522003, 192907007, 202664003, 24991000119103, 202677007, 48210000, 67437007, 65260001, 10948005, 44983007], [63784007, 60051002, 17526006, 50800009, 11478001, 54785003, 19749001, 4117005, 37562004, 737561001]]
formato deshidrogenasa (sustancia)	89256002	sustancia	0	0	[11968006, 15061009, 50106001, 124154001, 25234001]	0	1.0	2	1.0	[116680003, 726542003]	11968006	2	1.0	[116680003, 726542003]	11968006	[[116680003, 0], [726542003, -1]]	[[68101005, 784019007, 129919009, 129922006, 129921004, 130932001, 59027002, 26160000, 304264009, 130944003], [736199008, 130122009, 130121002, 84294004, 784018004, 130160000, 130007001, 64699007, 26233001, 112019005]]	[[116680003, 0], [726542003, -1]]	[[68101005, 784019007, 129919009, 129922006, 129921004, 130932001, 59027002, 26160000, 304264009, 130944003], [736199008, 130122009, 130121002, 84294004, 784018004, 130160000, 130007001, 64699007, 26233001, 112019005]]
trastorno amnésico asociado con afección médica general (trastorno)	105451000119102	trastorno	0	0	[28676002, 37739004, 22419002, 75837004, 71529007]	0	1.0	2	1.0	[116680003, 363698007]	28676002	2	1.0	[116680003, 363698007]	28676002	[[116680003, -1], [363698007, 1]]	[[37739004, 408678008, 408686008, 788007007, 408681003, 22419002, 286568007, 410324006, 408680002, 408687004], [21241002, 12738006, 609527008, 53776005, 31883006, 298108009, 6607004, 19785001, 71244007, 308765000]]	[[116680003, -1], [363698007, 1]]	[[37739004, 408678008, 408686008, 788007007, 408681003, 22419002, 286568007, 410324006, 408680002, 408687004], [21241002, 12738006, 609527008, 53776005, 31883006, 298108009, 6607004, 19785001, 71244007, 308765000]]
linfangitis aguda de la frente (trastorno)	32263004	trastorno	0	0	[73970005, 128281003, 41789000, 128278008, 31412003]	0	1.0	4	1.0	[116676008, 116680003, 263502005, 363698007]	73970005	4	1.0	[116676008, 116680003, 263502005, 363698007]	73970005	[[116676008, 0], [116680003, -1], [263502005, 0], [363698007, 0]]	[[4532008, 396217007, 396219005, 45959006, 40977003, 20551005, 43865008, 89282006, 25979007, 62312006], [118930001, 230335009, 69501006, 8443005, 230337001, 16057431000119103, 230541001, 16057951000119104, 89654006, 283359004], [373933003, 103299002, 373935005, 230285003, 93433003, 192037000, 762348004, 61751001, 192038005, 192041001], [60559008, 70360003, 369010005, 53731005, 312166005, 73247005, 144228007, 88089004, 16251004, 46544000]]	[[116676008, 0], [116680003, -1], [263502005, 0], [363698007, 0]]	[[4532008, 396217007, 396219005, 45959006, 40977003, 20551005, 43865008, 89282006, 25979007, 62312006], [118930001, 230335009, 69501006, 8443005, 230337001, 16057431000119103, 230541001, 16057951000119104, 89654006, 283359004], [373933003, 103299002, 373935005, 230285003, 93433003, 192037000, 762348004, 61751001, 192038005, 192041001], [60559008, 70360003, 369010005, 53731005, 312166005, 73247005, 144228007, 88089004, 16251004, 46544000]]
trastorno delirante por fenciclidina (trastorno)	50722006	trastorno	0	0	[33871004, 55967005, 20385005, 4863002, 61144001]	0	1.0	3	1.0	[246075003, 116680003, 363698007]	33871004	3	1.0	[246075003, 116680003, 363698007]	33871004	[[246075003, -1], [116680003, -1], [363698007, 0]]	[[105590001, 585007, 116613007, 89227002, 418149003, 440551000124102, 301054007, 438377006, 259653007, 441900009], [11387009, 32552001, 50026000, 37331004, 39003006, 11061003, 14784000, 312936002, 29212009, 83367009], [12738006, 81861006, 53762009, 87563008, 91362006, 3138006, 272673000, 303456008, 83678007, 61962009]]	[[246075003, -1], [116680003, -1], [363698007, 0]]	[[105590001, 585007, 116613007, 89227002, 418149003, 440551000124102, 301054007, 438377006, 259653007, 441900009], [11387009, 32552001, 50026000, 37331004, 39003006, 11061003, 14784000, 312936002, 29212009, 83367009], [12738006, 81861006, 53762009, 87563008, 91362006, 3138006, 272673000, 303456008, 83678007, 61962009]]
beta-1,3-galactosil-O-glucosil-glucoproteína beta-1,3-N-acetilglucosaminiltransferasa (sustancia)	20532004	sustancia	0	0	[10373001, 88710000, 75563004, 130342005, 34848006]	0	1.0	2	1.0	[116680003, 726542003]	10373001	2	1.0	[116680003, 726542003]	10373001	[[116680003, 1], [726542003, 1]]	[[112030008, 130090009, 736216008, 21585001, 46187009, 112031007, 130091008, 130464002, 28785009, 74199007], [21585001, 736203008, 130464002, 30525004, 28785009, 130120001, 130119007, 35895004, 112028006, 74199007]]	[[116680003, 1], [726542003, 1]]	[[112030008, 130090009, 736216008, 21585001, 46187009, 112031007, 130091008, 130464002, 28785009, 74199007], [21585001, 736203008, 130464002, 30525004, 28785009, 130120001, 130119007, 35895004, 112028006, 74199007]]
sobredosis de hormona antidiurética (trastorno)	296919001	trastorno	0	0	[296920007, 296877009, 77671006, 61966007, 291885004]	0	1.0	2	1.0	[116680003, 246075003]	296920007	2	1.0	[116680003, 246075003]	296920007	[[116680003, 0], [246075003, -1]]	[[296825003, 216612001, 296924003, 419570005, 70539005, 216564002, 295772000, 295429005, 295428002, 296515004], [420149003, 373473004, 372660003, 81759008, 372861001, 419478000, 418416001, 372688009, 372791003, 2537003]]	[[116680003, 0], [246075003, -1]]	[[296825003, 216612001, 296924003, 419570005, 70539005, 216564002, 295772000, 295429005, 295428002, 296515004], [420149003, 373473004, 372660003, 81759008, 372861001, 419478000, 418416001, 372688009, 372791003, 2537003]]
pólipo cardíaco (trastorno)	41884003	trastorno	0	1	[41329004, 441456002, 254588001, 371501006, 78809005]	0	1.0	1	1.0	[116680003]	41329004	2	1.0	[116676008, 116680003]	441456002	[[116680003, 3]]	[[416939005, 254792006, 118535001, 300852003, 441815006, 253158009, 232016005, 773635001, 232018006, 309088003]]	[[116676008, 0], [116680003, 8]]	[[41329004, 441456002, 254588001, 371501006, 78809005, 24183004, 267674000, 30677002, 88580009, 708795001], [57809008, 27012009, 186813004, 432263000, 129604005, 8254003, 719984002, 42531007, 128599005, 423191000]]
obtención de muestra de vagina para extendido de Papanicolaou después de histerectomía por causa benigna (procedimiento)	702735009	procedimiento	-1	1	[106411000119105, 702733002, 103921000119100, 702734008, 104651000119104]	0	1.0	1	0.25	[116680003]	106411000119105	0	0.0	[]	-1	[[116680003, -1]]	[[443938003, 164719002, 7902004, 223730006, 408403008, 223464006, 223483004, 225041002, 410192007, 401231009]]		
aspiración diagnóstica a cielo abierto de ovario (procedimiento)	177034007	procedimiento	0	0	[175939004, 175940002, 33798009, 34279004, 708619003]	0	1.0	6	0.75	[116680003, 405814001, 363701004, 260686004, 260507000, 363703001]	175939004	6	0.75	[116680003, 405814001, 363701004, 260686004, 260507000, 363703001]	175939004	[[116680003, -1], [405814001, -1], [363701004, 0], [260686004, -1], [260507000, 0], [363703001, -1]]	[[64887002, 177051000, 120057001, 175898006, 14572004, 387714009, 119227007, 83000000, 52621004, 61174009], [57117003, 64033007, 20963009, 7435002, 19931006, 39607008, 74033008, 84569004, 7755000, 20837000], [105590001, 732451001, 289847001, 177051000, 769339008, 55918008, 115605003, 732478004, 120057001, 732450000], [129284003, 441504007, 129416009, 410814006, 788288006, 129344009, 129433002, 360028004, 129306000, 410756002], [129236007, 260611004, 315065002, 235389009, 704040006, 265582005, 265059000, 239418004, 261440003, 178373004], [262202000, 789640009, 766941000, 64245008, 363675004, 773925005, 773838001, 773912002, 773863001, 773922008]]	[[116680003, -1], [405814001, -1], [363701004, 0], [260686004, -1], [260507000, 0], [363703001, -1]]	[[64887002, 177051000, 120057001, 175898006, 14572004, 387714009, 119227007, 83000000, 52621004, 61174009], [57117003, 64033007, 20963009, 7435002, 19931006, 39607008, 74033008, 84569004, 7755000, 20837000], [105590001, 732451001, 289847001, 177051000, 769339008, 55918008, 115605003, 732478004, 120057001, 732450000], [129284003, 441504007, 129416009, 410814006, 788288006, 129344009, 129433002, 360028004, 129306000, 410756002], [129236007, 260611004, 315065002, 235389009, 704040006, 265582005, 265059000, 239418004, 261440003, 178373004], [262202000, 789640009, 766941000, 64245008, 363675004, 773925005, 773838001, 773912002, 773863001, 773922008]]
dieta rica en carbohidratos complejos (hallazgo)	226121000	hallazgo	0	0	[226097005, 226120004, 226125009, 226156001, 226140006]	0	1.0	2	1.0	[116680003, 363714003]	226097005	2	1.0	[116680003, 363714003]	226097005	[[116680003, 7], [363714003, 0]]	[[226125009, 39980005, 42239005, 22745007, 226118002, 435581000124102, 91584007, 226120004, 226208002, 54970002], [364393001, 364392006, 363832008, 363820009, 364673002, 363801007, 363858008, 364381005, 414987002, 363886000]]	[[116680003, 7], [363714003, 0]]	[[226125009, 39980005, 42239005, 22745007, 226118002, 435581000124102, 91584007, 226120004, 226208002, 54970002], [364393001, 364392006, 363832008, 363820009, 364673002, 363801007, 363858008, 364381005, 414987002, 363886000]]
producto que contiene exactamente claritromicina 50 miligramos/1 mililitro de suspensión de liberación convencional para administración oral (fármaco de uso clínico)	766547008	fármaco de uso clínico	0	0	[769316002, 375391008, 324005008, 323888003, 784817005]	0	1.0	10	1.0	[411116001, 116680003, 766952006, 733724008, 762949000, 733725009, 733722007, 766939001, 733723002, 732943007]	769316002	10	1.0	[411116001, 116680003, 766952006, 733724008, 762949000, 733725009, 733722007, 766939001, 733723002, 732943007]	769316002	[[411116001, 0], [116680003, 0], [766952006, 1], [733724008, 0], [762949000, 0], [733725009, 0], [733722007, 0], [766939001, 0], [733723002, 1], [732943007, 0]]	[[385024007, 421366001, 421382000, 385071001, 422353003, 385171004, 422080000, 385027000, 769120006, 385188006], [778785001, 779038006, 780578008, 778416009, 779167009, 780514000, 779258000, 780723004, 780018006, 779624000], [732774003, 38112003, 769835009, 410949003, 264615003, 766620009, 337568002, 337566003, 337570006, 400584004], [732774003, 337570006, 278495003, 337566003, 337568002, 278496002, 337572003, 409079006, 318100006, 264707009], [387487009, 96035007, 725635000, 725619007, 41332001, 387531004, 426601000, 372694001, 43048003, 96037004], [258684004, 408169001, 414718005, 258797006, 258798001, 396163008, 258796002, 418830004, 258835005, 258916009], [258773002, 419346007, 258862002, 259035002, 419805009, 417932008, 258954009, 414733002, 258811000, 426229009], [787994008, 788067009, 789691007, 788020005, 787992007, 773887004, 766941000, 773837006, 773838001, 788026004], [732774003, 38112003, 769835009, 410949003, 264615003, 766620009, 337568002, 337566003, 337570006, 400584004], [387487009, 96035007, 725635000, 725619007, 41332001, 387531004, 426601000, 372694001, 43048003, 96037004]]	[[411116001, 0], [116680003, 0], [766952006, 1], [733724008, 0], [762949000, 0], [733725009, 0], [733722007, 0], [766939001, 0], [733723002, 1], [732943007, 0]]	[[385024007, 421366001, 421382000, 385071001, 422353003, 385171004, 422080000, 385027000, 769120006, 385188006], [778785001, 779038006, 780578008, 778416009, 779167009, 780514000, 779258000, 780723004, 780018006, 779624000], [732774003, 38112003, 769835009, 410949003, 264615003, 766620009, 337568002, 337566003, 337570006, 400584004], [732774003, 337570006, 278495003, 337566003, 337568002, 278496002, 337572003, 409079006, 318100006, 264707009], [387487009, 96035007, 725635000, 725619007, 41332001, 387531004, 426601000, 372694001, 43048003, 96037004], [258684004, 408169001, 414718005, 258797006, 258798001, 396163008, 258796002, 418830004, 258835005, 258916009], [258773002, 419346007, 258862002, 259035002, 419805009, 417932008, 258954009, 414733002, 258811000, 426229009], [787994008, 788067009, 789691007, 788020005, 787992007, 773887004, 766941000, 773837006, 773838001, 788026004], [732774003, 38112003, 769835009, 410949003, 264615003, 766620009, 337568002, 337566003, 337570006, 400584004], [387487009, 96035007, 725635000, 725619007, 41332001, 387531004, 426601000, 372694001, 43048003, 96037004]]
medición de inmunoglobulina A tisular contra transglutaminasa (procedimiento)	412814003	procedimiento	0	0	[412815002, 703491009, 394975002, 394974003, 399758002]	0	1.0	3	1.0	[246093002, 116680003, 260686004]	412815002	3	1.0	[246093002, 116680003, 260686004]	412815002	[[246093002, 0], [116680003, 0], [260686004, 0]]	[[30621004, 399770003, 312310003, 65150000, 314067002, 68971005, 787733005, 59905008, 406510006, 365584005], [135853007, 391456002, 134238004, 134244000, 315067005, 408217001, 391577001, 394978000, 394723001, 408179004], [129266000, 129265001, 129264002, 129325002, 277763000, 303996000, 129318009, 298053008, 410460000, 129410003]]	[[246093002, 0], [116680003, 0], [260686004, 0]]	[[30621004, 399770003, 312310003, 65150000, 314067002, 68971005, 787733005, 59905008, 406510006, 365584005], [135853007, 391456002, 134238004, 134244000, 315067005, 408217001, 391577001, 394978000, 394723001, 408179004], [129266000, 129265001, 129264002, 129325002, 277763000, 303996000, 129318009, 298053008, 410460000, 129410003]]
succión de labios (hallazgo)	700247008	hallazgo	0	0	[284526005, 248144000, 249377004, 285144000, 402294001]	0	1.0	2	1.0	[116680003, 363714003]	284526005	2	1.0	[116680003, 363714003]	284526005	[[116680003, -1], [363714003, 0]]	[[427820006, 106019003, 300369005, 299936005, 303220007, 225799007, 419057008, 441742003, 225431009, 224957006], [248140009, 363898005, 736729007, 285233002, 365942007, 311707005, 385047008, 109598004, 285438009, 444702007]]	[[116680003, -1], [363714003, 0]]	[[427820006, 106019003, 300369005, 299936005, 303220007, 225799007, 419057008, 441742003, 225431009, 224957006], [248140009, 363898005, 736729007, 285233002, 365942007, 311707005, 385047008, 109598004, 285438009, 444702007]]
dificultad para comprender lenguaje escrito (hallazgo)	716485006	hallazgo	0	0	[716484005, 719365009, 286397009, 288626005, 286366005]	0	1.0	2	1.0	[116680003, 363714003]	716484005	2	1.0	[116680003, 363714003]	716484005	[[116680003, 0], [363714003, 0]]	[[385337002, 364976008, 365781004, 365672004, 364805005, 364868005, 364851006, 365374008, 366033007, 364932001], [395659009, 395660004, 716476006, 422501005, 719382006, 307124006, 288743004, 395661000, 282953001, 225433007]]	[[116680003, 0], [363714003, 0]]	[[385337002, 364976008, 365781004, 365672004, 364805005, 364868005, 364851006, 365374008, 366033007, 364932001], [395659009, 395660004, 716476006, 422501005, 719382006, 307124006, 288743004, 395661000, 282953001, 225433007]]
inserción de retractores de iris (procedimiento)	426475004	procedimiento	0	1	[418444000, 446508006, 59590004, 704827002, 785883009]	0	1.0	1	1.0	[116680003]	418444000	4	1.0	[363699004, 116680003, 260686004, 405814001]	446508006	[[116680003, -1]]	[[419294009, 443888005, 469529005, 47418008, 418683009, 53178003, 446179009, 446736003, 60312000, 9727007]]	[[363699004, 0], [116680003, -1], [260686004, 2], [405814001, -1]]	[[418444000, 77288009, 229042004, 706797001, 424940005, 304179006, 18683008, 7006003, 368722007, 60119000], [60636007, 725371005, 63604004, 307024008, 462422002, 782901001, 302343007, 738993004, 307004009, 31754004], [129284003, 129264002, 425362007, 788288006, 129347002, 129337000, 129354008, 360028004, 257867005, 129306000], [77155007, 61962009, 91362006, 231975002, 81861006, 12738006, 12304001, 56707006, 10176001, 46929006]]
disfunción psicógena de cuerdas vocales (trastorno)	425743007	trastorno	-1	0	[57781000, 52583008, 6998003, 364040005, 30976009]	0	1.0	1	0.5	[116680003]	57781000	0	0.0	[]	-1	[[116680003, 2]]	[[191980009, 73821007, 64161004, 442243005, 698609007, 718921002, 236634008, 718932002, 720013006, 720027001]]		
hallazgo relacionado con el título de anticuerpos RhD (hallazgo)	365647004	hallazgo	0	0	[365593006, 365589000, 365646008, 365588008, 365596003]	0	1.0	2	1.0	[116680003, 363714003]	365593006	2	1.0	[116680003, 363714003]	365593006	[[116680003, 4], [363714003, 0]]	[[365589000, 365588008, 165767003, 243827004, 365646008, 365596003, 365598002, 104403004, 169680004, 70991003], [250507002, 165767003, 250518002, 250402006, 250516003, 104403004, 250508007, 365589000, 165789004, 250512001]]	[[116680003, 4], [363714003, 0]]	[[365589000, 365588008, 165767003, 243827004, 365646008, 365596003, 365598002, 104403004, 169680004, 70991003], [250507002, 165767003, 250518002, 250402006, 250516003, 104403004, 250508007, 365589000, 165789004, 250512001]]
provisión de utensilios especializados para comer (procedimiento)	445062008	procedimiento	0	0	[385767005, 312621002, 160778009, 385766001, 423785008]	0	1.0	2	0.6667	[116680003, 260686004]	385767005	2	0.6667	[116680003, 260686004]	385767005	[[116680003, -1], [260686004, -1]]	[[392155009, 385906007, 410313009, 410218002, 408968008, 409008004, 313085000, 410268005, 710199005, 410278008], [259135000, 256226002, 7801007, 129442009, 129264002, 102753008, 130632003, 259101003, 44035006, 129399000]]	[[116680003, -1], [260686004, -1]]	[[392155009, 385906007, 410313009, 410218002, 408968008, 409008004, 313085000, 410268005, 710199005, 410278008], [259135000, 256226002, 7801007, 129442009, 129264002, 102753008, 130632003, 259101003, 44035006, 129399000]]
fluoroscopia intraquirúrgica (procedimiento)	11760007	procedimiento	0	0	[44491008, 48995004, 169005008, 169014003, 16456981000119100]	0	1.0	2	1.0	[116680003, 260686004]	44491008	2	1.0	[116680003, 260686004]	44491008	[[116680003, -1], [260686004, 0]]	[[363680008, 32328007, 415232002, 463293008, 108273007, 168495003, 168496002, 424475001, 168499009, 168494004], [312275004, 399035005, 360037004, 312337001, 278110001, 360223000, 312251004, 360231005, 371575001, 312250003]]	[[116680003, -1], [260686004, 0]]	[[363680008, 32328007, 415232002, 463293008, 108273007, 168495003, 168496002, 424475001, 168499009, 168494004], [312275004, 399035005, 360037004, 312337001, 278110001, 360223000, 312251004, 360231005, 371575001, 312250003]]
fenoterol (sustancia)	395976006	sustancia	0	0	[396053003, 423164002, 294039002, 418668004, 349924004]	0	1.0	2	1.0	[116680003, 726542003]	396053003	2	1.0	[116680003, 726542003]	396053003	[[116680003, 0], [726542003, 0]]	[[373215002, 373227004, 395968009, 765318009, 372622007, 372548005, 712886002, 373254001, 37751002, 372661004], [763222000, 763223005, 765317004, 90971001, 85205004, 734721007, 734719002, 45585002, 734715008, 767842000]]	[[116680003, 0], [726542003, 0]]	[[373215002, 373227004, 395968009, 765318009, 372622007, 372548005, 712886002, 373254001, 37751002, 372661004], [763222000, 763223005, 765317004, 90971001, 85205004, 734721007, 734719002, 45585002, 734715008, 767842000]]
fondaparinux sódico (sustancia)	385517000	sustancia	0	0	[386954009, 386921007, 716222009, 96100007, 108869002]	0	1.0	2	1.0	[116680003, 738774007]	386954009	2	1.0	[116680003, 738774007]	386954009	[[116680003, -1], [738774007, -1]]	[[372637006, 772946006, 350470003, 772926001, 776182003, 771585009, 775334006, 294876003, 772493005, 425226008], [386954009, 386921007, 395236007, 96100007, 782583006, 372564002, 96045009, 720490000, 449280003, 372562003]]	[[116680003, -1], [738774007, -1]]	[[372637006, 772946006, 350470003, 772926001, 776182003, 771585009, 775334006, 294876003, 772493005, 425226008], [386954009, 386921007, 395236007, 96100007, 782583006, 372564002, 96045009, 720490000, 449280003, 372562003]]
soplo de maquinaria (hallazgo)	15252000	hallazgo	0	0	[44170005, 77197001, 414069003, 117118008, 117125001]	0	1.0	4	1.0	[418775008, 116680003, 363714003, 363698007]	44170005	4	1.0	[418775008, 116680003, 363714003, 363698007]	44170005	[[418775008, 0], [116680003, 3], [363714003, 0], [363698007, 0]]	[[37931006, 13385008, 449263002, 118241009, 225158009, 129436005, 364060002, 364457004, 718480008, 68098006], [128149002, 128150002, 128152005, 128151003, 117122003, 713065005, 117128004, 117126000, 128148005, 117120006], [422577008, 705965003, 401000124105, 250847003, 16550004, 44927006, 764268008, 466683000, 438484004, 12065009], [277712000, 113252001, 57008001, 78776006, 69327007, 82263003, 85439003, 20487001, 73580002, 46620008]]	[[418775008, 0], [116680003, 3], [363714003, 0], [363698007, 0]]	[[37931006, 13385008, 449263002, 118241009, 225158009, 129436005, 364060002, 364457004, 718480008, 68098006], [128149002, 128150002, 128152005, 128151003, 117122003, 713065005, 117128004, 117126000, 128148005, 117120006], [422577008, 705965003, 401000124105, 250847003, 16550004, 44927006, 764268008, 466683000, 438484004, 12065009], [277712000, 113252001, 57008001, 78776006, 69327007, 82263003, 85439003, 20487001, 73580002, 46620008]]
remoción de cuerpo extraño de meninges espinales (procedimiento)	10804001	procedimiento	0	0	[54891009, 28405008, 171692002, 1868005, 7098006]	0	1.0	4	1.0	[260686004, 116680003, 363700003, 405814001]	54891009	4	1.0	[260686004, 116680003, 363700003, 405814001]	54891009	[[260686004, 0], [116680003, 0], [363700003, 0], [405814001, 0]]	[[129306000, 129303008, 129284003, 425362007, 424832003, 129416009, 441504007, 128303001, 830059000, 360028004], [230984006, 2315006, 78428006, 75559006, 4449003, 50158007, 37267009, 118887006, 126964007, 53596000], [19227008, 10849003, 420537006, 231961009, 445921004, 426912003, 236010002, 424959007, 5671007, 125245002], [75559006, 8935007, 126964007, 78428006, 37267009, 4449003, 38115001, 53596000, 120611004, 180949007]]	[[260686004, 0], [116680003, 0], [363700003, 0], [405814001, 0]]	[[129306000, 129303008, 129284003, 425362007, 424832003, 129416009, 441504007, 128303001, 830059000, 360028004], [230984006, 2315006, 78428006, 75559006, 4449003, 50158007, 37267009, 118887006, 126964007, 53596000], [19227008, 10849003, 420537006, 231961009, 445921004, 426912003, 236010002, 424959007, 5671007, 125245002], [75559006, 8935007, 126964007, 78428006, 37267009, 4449003, 38115001, 53596000, 120611004, 180949007]]
dependencia de ansiolítico con uso actual (trastorno)	724659004	trastorno	0	0	[724658007, 724657002, 723933008, 724695007, 724704009]	0	1.0	2	1.0	[116680003, 246075003]	724658007	2	1.0	[116680003, 246075003]	724658007	[[116680003, 0], [246075003, 0]]	[[231470001, 724656006, 268640002, 268647004, 427327003, 85005007, 275471001, 724661008, 724658007, 38247002], [373282008, 372585002, 372482001, 372791003, 372660003, 373209002, 418183005, 2537003, 81759008, 372861001]]	[[116680003, 0], [246075003, 0]]	[[231470001, 724656006, 268640002, 268647004, 427327003, 85005007, 275471001, 724661008, 724658007, 38247002], [373282008, 372585002, 372482001, 372791003, 372660003, 373209002, 418183005, 2537003, 81759008, 372861001]]
2,3-dihidroxiindol 2,3-dioxigenasa (sustancia)	8953001	sustancia	0	0	[56282004, 35293003, 538001, 72625007, 25838007]	0	1.0	2	1.0	[116680003, 726542003]	56282004	2	1.0	[116680003, 726542003]	56282004	[[116680003, 0], [726542003, 0]]	[[129924007, 130024007, 75368007, 72822007, 736211003, 124234008, 31039003, 413356003, 18164002, 36856006], [736199008, 130121002, 784018004, 130122009, 130160000, 84294004, 67910000, 24769005, 61872006, 74941005]]	[[116680003, 0], [726542003, 0]]	[[129924007, 130024007, 75368007, 72822007, 736211003, 124234008, 31039003, 413356003, 18164002, 36856006], [736199008, 130121002, 784018004, 130122009, 130160000, 84294004, 67910000, 24769005, 61872006, 74941005]]
amamantado a las 6 semanas (hallazgo)	169973004	hallazgo	0	0	[169974005, 169972009, 364771008, 169975006, 169971002]	0	1.0	2	1.0	[116680003, 363714003]	169974005	2	1.0	[116680003, 363714003]	169974005	[[116680003, 0], [363714003, 0]]	[[364771008, 169971002, 169668007, 390902009, 364773006, 170305009, 364775004, 169669004, 364772001, 170116007], [169971002, 364771008, 169983000, 169990005, 169977003, 169966009, 170116007, 169740003, 410623006, 390902009]]	[[116680003, 0], [363714003, 0]]	[[364771008, 169971002, 169668007, 390902009, 364773006, 170305009, 364775004, 169669004, 364772001, 170116007], [169971002, 364771008, 169983000, 169990005, 169977003, 169966009, 170116007, 169740003, 410623006, 390902009]]
procedimiento de recuento de mieloblastos (procedimiento)	165552000	procedimiento	0	0	[165550008, 165549008, 165551007, 165548000, 313648009]	0	1.0	3	1.0	[246093002, 116680003, 260686004]	165550008	3	1.0	[246093002, 116680003, 260686004]	165550008	[[246093002, 0], [116680003, 0], [260686004, 0]]	[[52501007, 250291005, 250292003, 250293008, 42997003, 24481008, 258889007, 112661003, 64668006, 24827003], [767002, 116708001, 165509000, 165507003, 165511009, 165513007, 270924002, 165512002, 391558003, 104124000], [129266000, 121794009, 121886008, 121877003, 121287007, 129265001, 129318009, 121881003, 121888009, 129264002]]	[[246093002, 0], [116680003, 0], [260686004, 0]]	[[52501007, 250291005, 250292003, 250293008, 42997003, 24481008, 258889007, 112661003, 64668006, 24827003], [767002, 116708001, 165509000, 165507003, 165511009, 165513007, 270924002, 165512002, 391558003, 104124000], [129266000, 121794009, 121886008, 121877003, 121287007, 129265001, 129318009, 121881003, 121888009, 129264002]]
