Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
faringitis aguda por herpes simple (trastorno)	232399005	trastorno	0	0	[232400003, 240476004, 397572000, 423405007, 20555001, 29943008, 423628002, 72321008, 13608004, 9389005]	0	1.0	6	0.8571	[116680003, 116676008, 246075003, 263502005, 363698007, 370135005]	232400003	6	0.8571	[116680003, 116676008, 246075003, 263502005, 363698007, 370135005]	232400003	[[116680003, 0], [116676008, 0], [246075003, 2], [263502005, 0], [363698007, 0], [370135005, 0]]	[[195662009, 235122006, 195676005, 409631000, 301824001, 232426008, 233602006, 237529005, 233601004, 195658003], [4532008, 396217007, 396219005, 45959006, 232426008, 89282006, 123630003, 40977003, 125339008, 789678006], [19551004, 15302007, 19965007, 13687007, 40168006, 972606591000087101, 721586007, 773959421000087107, 49211008, 260209003], [424124008, 425323003, 424572001, 410794002, 439408007, 725058003, 228864003, 160894005, 445494006, 698975002], [54066008, 34517005, 312535008, 55609009, 73061009, 2175005, 27973009, 129567005, 361019008, 102618009], [441862004, 308489006, 308490002, 415178003, 719982003, 29458008, 609404002, 442614005, 702640006, 263680009]]	[[116680003, 0], [116676008, 0], [246075003, 2], [263502005, 0], [363698007, 0], [370135005, 0]]	[[195662009, 235122006, 195676005, 409631000, 301824001, 232426008, 233602006, 237529005, 233601004, 195658003], [4532008, 396217007, 396219005, 45959006, 232426008, 89282006, 123630003, 40977003, 125339008, 789678006], [19551004, 15302007, 19965007, 13687007, 40168006, 972606591000087101, 721586007, 773959421000087107, 49211008, 260209003], [424124008, 425323003, 424572001, 410794002, 439408007, 725058003, 228864003, 160894005, 445494006, 698975002], [54066008, 34517005, 312535008, 55609009, 73061009, 2175005, 27973009, 129567005, 361019008, 102618009], [441862004, 308489006, 308490002, 415178003, 719982003, 29458008, 609404002, 442614005, 702640006, 263680009]]
inestabilidad crónica de sindesmosis de tobillo (hallazgo)	700443009	hallazgo	0	0	[700382007, 700383002, 203597000, 304371000119106, 304361000119100, 1075591000119107, 1075601000119100, 700444003, 813001, 445153009]	0	1.0	5	1.0	[116680003, 363713009, 363714003, 263502005, 363698007]	700382007	5	1.0	[116680003, 363713009, 363714003, 263502005, 363698007]	700382007	[[116680003, 1], [363713009, -1], [363714003, 0], [263502005, -1], [363698007, 1]]	[[239744003, 700382007, 203597000, 304371000119106, 304361000119100, 239745002, 736428003, 445153009, 429696002, 700383002], [124021000, 124049007, 124044002, 127390005, 116134004, 127393007, 92906004, 92893004, 92890001, 301318003], [299444001, 250113004, 298923003, 298217004, 299629007, 298198000, 71310002, 240020000, 67211007, 305020000], [426135001, 426174008, 442245003, 51881000119109, 428687006, 700444003, 782661001, 98611000119104, 16002871000119105, 373621006], [70258002, 67211007, 16953009, 2712006, 428776005, 22593003, 65232003, 298217004, 71310002, 87218006]]	[[116680003, 1], [363713009, -1], [363714003, 0], [263502005, -1], [363698007, 1]]	[[239744003, 700382007, 203597000, 304371000119106, 304361000119100, 239745002, 736428003, 445153009, 429696002, 700383002], [124021000, 124049007, 124044002, 127390005, 116134004, 127393007, 92906004, 92893004, 92890001, 301318003], [299444001, 250113004, 298923003, 298217004, 299629007, 298198000, 71310002, 240020000, 67211007, 305020000], [426135001, 426174008, 442245003, 51881000119109, 428687006, 700444003, 782661001, 98611000119104, 16002871000119105, 373621006], [70258002, 67211007, 16953009, 2712006, 428776005, 22593003, 65232003, 298217004, 71310002, 87218006]]
metiltestosterona (sustancia)	126161000	sustancia	0	5	[387393000, 126099009, 412181003, 326664007, 786167003, 73407000, 126128007, 395903002, 786752007, 425245004]	0	1.0	1	1.0	[116680003]	387393000	2	1.0	[116680003, 726542003]	73407000	[[116680003, -1]]	[[372620004, 349897000, 296290006, 223973008, 128858006, 24067001, 263702007, 105918002, 373333006, 68326005]]	[[116680003, -1], [726542003, -1]]	[[289941004, 54543004, 51663003, 70620006, 84230006, 69583007, 86461001, 64082007, 64896002, 229858002], [734700007, 734701006, 734721007, 767842000, 734697008, 763222000, 789269009, 737553006, 783436004, 734719002]]
neoplasia benigna de bronquio del lóbulo inferior izquierdo del pulmón (trastorno)	92033002	trastorno	0	0	[92035009, 92034008, 92037001, 126712008, 126711001, 92180007, 126709005, 126708002, 92327004, 92181006]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	92035009	3	1.0	[116676008, 116680003, 363698007]	92035009	[[116676008, 0], [116680003, 0], [363698007, 0]]	[[3898006, 253047003, 253015008, 254830006, 253022000, 16566002, 253051001, 255059002, 703708006, 255047001], [126712008, 126711001, 126709005, 126708002, 92035009, 92034008, 126718007, 92037001, 126716006, 126717002], [82407001, 64353002, 23792002, 11339004, 360356002, 74806005, 360357006, 37417000, 76946003, 113251008]]	[[116676008, 0], [116680003, 0], [363698007, 0]]	[[3898006, 253047003, 253015008, 254830006, 253022000, 16566002, 253051001, 255059002, 703708006, 255047001], [126712008, 126711001, 126709005, 126708002, 92035009, 92034008, 126718007, 92037001, 126716006, 126717002], [82407001, 64353002, 23792002, 11339004, 360356002, 74806005, 360357006, 37417000, 76946003, 113251008]]
dieta fácilmente masticable (régimen/tratamiento)	439101000124101	régimen/tratamiento	0	0	[439121000124106, 765024005, 87613006, 56718006, 111174006, 386619000, 439091000124107, 16208003, 54970002, 226242006]	0	1.0	2	1.0	[116680003, 260686004]	439121000124106	2	1.0	[116680003, 260686004]	439121000124106	[[116680003, 0], [260686004, 0]]	[[435801000124108, 226207007, 226179000, 435581000124102, 226082007, 226136002, 226139009, 226078005, 226155002, 736829003], [129445006, 302196006, 362939006, 421939007, 317499007, 420045007, 700482006, 421399004, 332189008, 421286000]]	[[116680003, 0], [260686004, 0]]	[[435801000124108, 226207007, 226179000, 435581000124102, 226082007, 226136002, 226139009, 226078005, 226155002, 736829003], [129445006, 302196006, 362939006, 421939007, 317499007, 420045007, 700482006, 421399004, 332189008, 421286000]]
trastorno generalizado del desarrollo con trastorno del desarrollo intelectual y ausencia de lenguaje funcional con pérdida de habilidades adquiridas previamente (trastorno)	870269009	trastorno	0	0	[870266002, 870270005, 870268001, 870267006, 870264004, 870265003, 870262000, 870303005, 870260008, 870280009]	0	1.0	5	1.0	[116680003, 363713009, 363714003, 363698007, 370135005]	870266002	5	1.0	[116680003, 363713009, 363714003, 363698007, 370135005]	870266002	[[116680003, 0], [363713009, 5], [363714003, 0], [363698007, 0], [370135005, 0]]	[[35919005, 39951000119105, 311688009, 5294002, 870307006, 1855002, 35299004, 386701004, 722973009, 719595002], [418560003, 102905003, 35299004, 110362007, 410516002, 260379002, 373140001, 301251009, 405953006, 249750006], [311465003, 312018000, 311507007, 312016001, 57110001, 284363000, 397701006, 477001, 60279001, 312021003], [12738006, 119235005, 26595007, 367618007, 254940005, 83678007, 308838004, 80401008, 836432005, 72626008], [308490002, 415178003, 719982003, 308489006, 702640006, 29458008, 609404002, 441862004, 263680009, 272515006]]	[[116680003, 0], [363713009, 5], [363714003, 0], [363698007, 0], [370135005, 0]]	[[35919005, 39951000119105, 311688009, 5294002, 870307006, 1855002, 35299004, 386701004, 722973009, 719595002], [418560003, 102905003, 35299004, 110362007, 410516002, 260379002, 373140001, 301251009, 405953006, 249750006], [311465003, 312018000, 311507007, 312016001, 57110001, 284363000, 397701006, 477001, 60279001, 312021003], [12738006, 119235005, 26595007, 367618007, 254940005, 83678007, 308838004, 80401008, 836432005, 72626008], [308490002, 415178003, 719982003, 308489006, 702640006, 29458008, 609404002, 441862004, 263680009, 272515006]]
incisión de extremidad superior (procedimiento)	363336002	procedimiento	0	0	[363189005, 315340007, 278811004, 61875008, 128986002, 62806005, 34937003, 128988001, 449304008, 128994009]	0	1.0	3	1.0	[116680003, 260686004, 405813007]	363189005	3	1.0	[116680003, 260686004, 405813007]	363189005	[[116680003, -1], [260686004, -1], [405813007, -1]]	[[278811004, 363189005, 107866007, 315340007, 128986002, 61875008, 128988001, 278814007, 34937003, 62806005], [129287005, 129288000, 288466002, 129346006, 129315007, 129310002, 129291000, 277763000, 281698007, 410758001], [61685007, 127951001, 725974005, 53120007, 118947000, 717850006, 281244004, 762212003, 762211005, 371311000]]	[[116680003, -1], [260686004, -1], [405813007, -1]]	[[278811004, 363189005, 107866007, 315340007, 128986002, 61875008, 128988001, 278814007, 34937003, 62806005], [129287005, 129288000, 288466002, 129346006, 129315007, 129310002, 129291000, 277763000, 281698007, 410758001], [61685007, 127951001, 725974005, 53120007, 118947000, 717850006, 281244004, 762212003, 762211005, 371311000]]
nervio periférico a nivel de tobillo [como un todo] (estructura corporal)	729920008	estructura corporal	0	0	[729916009, 729917000, 734997006, 728006005, 728000004, 729560004, 728001000, 728004008, 727987003, 727561006]	0	1.0	2	1.0	[116680003, 272741003]	729916009	2	1.0	[116680003, 272741003]	729916009	[[116680003, 0], [272741003, 0]]	[[310847003, 310843004, 310844005, 71907001, 244477000, 30420006, 244471004, 244472006, 281427000, 256023002], [182353008, 709880000, 437882009, 384727002, 24614000, 368652008, 409056005, 362803004, 44281000, 727257004]]	[[116680003, 0], [272741003, 0]]	[[310847003, 310843004, 310844005, 71907001, 244477000, 30420006, 244471004, 244472006, 281427000, 256023002], [182353008, 709880000, 437882009, 384727002, 24614000, 368652008, 409056005, 362803004, 44281000, 727257004]]
flebografía fluoroscópica contrastada de vena cava superior con inserción de stent con cubierta (procedimiento)	431516003	procedimiento	0	0	[431755004, 434642005, 431664002, 432428007, 434569001, 433737002, 434367003, 433692003, 433244007, 418485005]	0	1.0	5	0.8333	[116680003, 405814001, 424361007, 260686004, 363699004]	431755004	5	0.8333	[116680003, 405814001, 424361007, 260686004, 363699004]	431755004	[[116680003, 7], [405814001, 0], [424361007, 0], [260686004, 0], [363699004, 0]]	[[418819002, 418263002, 710130007, 16430791000119103, 709860001, 420210005, 419798006, 418485005, 431528006, 432438002], [48345005, 64131007, 360601005, 35532006, 360603008, 253306009, 79234008, 63363004, 30267007, 10769002], [385420005, 278474008, 158843001, 241489004, 268433007, 413247008, 168881009, 168896008, 202440005, 261393001], [312275004, 399035005, 312337001, 360037004, 278110001, 312251004, 371575001, 360223000, 312250003, 360231005], [360042007, 408702004, 408701006, 705633004, 705639000, 473125002, 408704003, 257364009, 408706001, 700589004]]	[[116680003, 7], [405814001, 0], [424361007, 0], [260686004, 0], [363699004, 0]]	[[418819002, 418263002, 710130007, 16430791000119103, 709860001, 420210005, 419798006, 418485005, 431528006, 432438002], [48345005, 64131007, 360601005, 35532006, 360603008, 253306009, 79234008, 63363004, 30267007, 10769002], [385420005, 278474008, 158843001, 241489004, 268433007, 413247008, 168881009, 168896008, 202440005, 261393001], [312275004, 399035005, 312337001, 360037004, 278110001, 312251004, 371575001, 360223000, 312250003, 360231005], [360042007, 408702004, 408701006, 705633004, 705639000, 473125002, 408704003, 257364009, 408706001, 700589004]]
urticaria por frío con crioglobulinas (trastorno)	302167005	trastorno	0	0	[302166001, 238688005, 201261003, 238687000, 74774004, 302165002, 238697009, 403130009, 62211002, 38045000]	0	1.0	4	1.0	[116676008, 116680003, 246075003, 363698007]	302166001	4	1.0	[116676008, 116680003, 246075003, 363698007]	302166001	[[116676008, 0], [116680003, 0], [246075003, 0], [363698007, 0]]	[[64305001, 247472004, 298138003, 238690006, 193191009, 445328000, 737189006, 403584000, 53028003, 12364003], [74774004, 201261003, 62211002, 238688005, 403130009, 213325008, 302165002, 735468009, 403405003, 238697009], [285686007, 276086007, 286647002, 285717004, 10035008, 772085001, 772086000, 165466008, 703421000, 722490005], [39937001, 24483006, 113179006, 23747009, 82654007, 70762009, 66288003, 45591000, 23547007, 40207008]]	[[116676008, 0], [116680003, 0], [246075003, 0], [363698007, 0]]	[[64305001, 247472004, 298138003, 238690006, 193191009, 445328000, 737189006, 403584000, 53028003, 12364003], [74774004, 201261003, 62211002, 238688005, 403130009, 213325008, 302165002, 735468009, 403405003, 238697009], [285686007, 276086007, 286647002, 285717004, 10035008, 772085001, 772086000, 165466008, 703421000, 722490005], [39937001, 24483006, 113179006, 23747009, 82654007, 70762009, 66288003, 45591000, 23547007, 40207008]]
incisión y drenaje de absceso profundo en región de muslo (procedimiento)	29355005	procedimiento	0	0	[5298004, 38613009, 68487003, 449687005, 771583002, 449686001, 12600000, 23804001, 31380000, 89408005]	0	1.0	5	0.7143	[116680003, 363709002, 405814001, 363701004, 260686004]	5298004	5	0.7143	[116680003, 363709002, 405814001, 363701004, 260686004]	5298004	[[116680003, 0], [363709002, -1], [405814001, 0], [363701004, -1], [260686004, 0]]	[[13554000, 3507004, 446249007, 202990002, 446405007, 445914004, 203027001, 449687005, 10632471000119103, 119623002], [44132006, 128477000, 37771006, 235994004, 445323009, 109631003, 197177004, 313352002, 63064000, 197176008], [68367000, 3507004, 202990002, 203027001, 61396006, 11207009, 699647008, 118516001, 410766005, 371305003], [2522002, 87612001, 11397000, 706040009, 256375003, 418128004, 420135007, 32932008, 256914002, 275757008], [129289008, 416677001, 129301005, 129316008, 256644001, 298053008, 360038009, 129423005, 367558000, 257890000]]	[[116680003, 0], [363709002, -1], [405814001, 0], [363701004, -1], [260686004, 0]]	[[13554000, 3507004, 446249007, 202990002, 446405007, 445914004, 203027001, 449687005, 10632471000119103, 119623002], [44132006, 128477000, 37771006, 235994004, 445323009, 109631003, 197177004, 313352002, 63064000, 197176008], [68367000, 3507004, 202990002, 203027001, 61396006, 11207009, 699647008, 118516001, 410766005, 371305003], [2522002, 87612001, 11397000, 706040009, 256375003, 418128004, 420135007, 32932008, 256914002, 275757008], [129289008, 416677001, 129301005, 129316008, 256644001, 298053008, 360038009, 129423005, 367558000, 257890000]]
disautonomía familiar (trastorno)	29159009	trastorno	0	0	[723360007, 721838005, 15346004, 237547004, 60193003, 717254007, 238041007, 94691000119101, 15771000119109, 23272008]	0	1.0	2	1.0	[116680003, 363698007]	723360007	2	1.0	[116680003, 363698007]	723360007	[[116680003, -1], [363698007, -1]]	[[85995004, 1899006, 75970008, 725434009, 718103001, 11164009, 438492008, 255404009, 87006007, 86426007], [10200004, 303410000, 33427005, 360558002, 10780002, 8292002, 235856003, 76202000, 737202006, 12254005]]	[[116680003, -1], [363698007, -1]]	[[85995004, 1899006, 75970008, 725434009, 718103001, 11164009, 438492008, 255404009, 87006007, 86426007], [10200004, 303410000, 33427005, 360558002, 10780002, 8292002, 235856003, 76202000, 737202006, 12254005]]
dCTP pirofosfatasa (sustancia)	68020005	sustancia	0	0	[9821003, 40424000, 23003008, 10063005, 5511008, 46743008, 130199008, 78774009, 8270001, 59954001]	0	1.0	2	1.0	[116680003, 726542003]	9821003	2	1.0	[116680003, 726542003]	9821003	[[116680003, 0], [726542003, 0]]	[[74628008, 130132002, 427117001, 130202003, 44121006, 68101005, 771370002, 21533003, 372558009, 412127001], [736204002, 24945004, 130757000, 24037007, 130533002, 130205001, 130777007, 130545006, 39212003, 39313006]]	[[116680003, 0], [726542003, 0]]	[[74628008, 130132002, 427117001, 130202003, 44121006, 68101005, 771370002, 21533003, 372558009, 412127001], [736204002, 24945004, 130757000, 24037007, 130533002, 130205001, 130777007, 130545006, 39212003, 39313006]]
azoospermia obstructiva adquirida (trastorno)	198014000	trastorno	0	0	[236807008, 82346000, 59848001, 233871002, 7163005, 236593005, 423919000, 196592003, 359723007, 292871000119100]	0	1.0	4	1.0	[246454002, 116680003, 363714003, 363698007]	236807008	4	1.0	[246454002, 116680003, 363714003, 363698007]	236807008	[[246454002, -1], [116680003, -1], [363714003, 0], [363698007, 0]]	[[423919000, 292871000119100, 95843009, 403305002, 60414003, 735440005, 233798007, 294303000, 196592003, 735434003], [236790005, 236792002, 237139007, 406477003, 176371007, 274941008, 236794001, 236810001, 267238003, 414187003], [252928006, 252929003, 250500000, 102869007, 441198005, 252052002, 365424005, 163778008, 870572003, 300537000], [57671007, 48147009, 14149005, 360392003, 27650004, 279631009, 48792006, 30908009, 65511005, 362918004]]	[[246454002, -1], [116680003, -1], [363714003, 0], [363698007, 0]]	[[423919000, 292871000119100, 95843009, 403305002, 60414003, 735440005, 233798007, 294303000, 196592003, 735434003], [236790005, 236792002, 237139007, 406477003, 176371007, 274941008, 236794001, 236810001, 267238003, 414187003], [252928006, 252929003, 250500000, 102869007, 441198005, 252052002, 365424005, 163778008, 870572003, 300537000], [57671007, 48147009, 14149005, 360392003, 27650004, 279631009, 48792006, 30908009, 65511005, 362918004]]
piel de la región infraclavicular [como un todo] (estructura corporal)	180940006	estructura corporal	0	1	[726981008, 244134005, 368675001, 727624009, 727312005, 727623003, 244148005, 244080005, 181509001, 725271008]	0	1.0	1	1.0	[116680003]	726981008	2	1.0	[116680003, 272741003]	244134005	[[116680003, 2]]	[[34926004, 181506008, 66288003, 90568000, 181505007, 23547007, 181473004, 181504006, 40207008, 20253009]]	[[116680003, 0], [272741003, 0]]	[[66288003, 23547007, 24483006, 40207008, 42105000, 22115004, 33049008, 50938007, 286591006, 75160005], [182353008, 709880000, 384727002, 437882009, 24614000, 362476003, 181003007, 279807001, 181004001, 409056005]]
tratamiento antiinflamatorio con rayos infrarrojos (régimen/tratamiento)	169422001	régimen/tratamiento	7	7	[228663006, 229587005, 228661008, 238520006, 169316009, 169419003, 229591000, 229578001, 764910004, 229588000]	0	1.0	3	1.0	[363703001, 116680003, 424244007]	228663006	3	0.75	[363703001, 116680003, 260686004]	229578001	[[363703001, 0], [116680003, 8], [424244007, 1]]	[[262202000, 773877003, 788067009, 773902009, 787992007, 789696002, 773874005, 773885007, 773890005, 773915000], [46044009, 399119000, 403726004, 212904005, 870385001, 168534004, 169298007, 168533005, 169421008, 168526005], [125576007, 82107009, 46316000, 285323007, 312255008, 705579000, 122866006, 41355003, 403730001, 312253001]]	[[363703001, 0], [116680003, -1], [260686004, -1]]	[[262202000, 470540008, 228661008, 773877003, 229587005, 440409005, 228663006, 277132007, 52250000, 229588000], [229587005, 228661008, 229588000, 229589008, 169303009, 229580007, 395074007, 65952009, 27984002, 84501003], [182668004, 257786008, 228663006, 718674009, 129382001, 229587005, 228661008, 129403009, 312232005, 238520006]]
sífilis tardía con manifestaciones clínicas diferentes a la neurosífilis (trastorno)	405635002	trastorno	1	1	[406115008, 788975001, 860894002, 423217007, 870273007, 371397000, 827006, 31137003, 838317007, 169699008]	0	1.0	1	0.5	[116680003]	406115008	3	0.75	[116680003, 370135005, 246075003]	788975001	[[116680003, -1]]	[[251062007, 766044005, 441742003, 423217007, 109455001, 709473008, 133895001, 312052002, 109456000, 366181003]]	[[116680003, -1], [370135005, -1], [246075003, -1]]	[[860894002, 266133006, 827006, 870273007, 197347003, 838317007, 82323002, 735515000, 266125005, 870319003], [284531007, 272515006, 300390002, 425209002, 700049004, 446682003, 78885002, 702640006, 702639009, 397708000], [390880002, 444380003, 783168004, 269829001, 406116009, 866090003, 406114007, 433483007, 252407006, 401262008]]
material para reconstrucción tisular en lámina de silicona, no estéril (objeto físico)	714551005	objeto físico	0	0	[713893005, 718112004, 700512004, 718111006, 464059006, 700611004, 718627000, 723428000, 701840006, 701575001]	0	1.0	3	1.0	[840562008, 116680003, 840560000]	713893005	3	1.0	[840562008, 116680003, 840560000]	713893005	[[840562008, 0], [116680003, 0], [840560000, 2]]	[[863956004, 401790008, 470379001, 467508006, 275742001, 718250000, 261029002, 464177004, 466274003, 718251001], [713892000, 713893005, 773216008, 860575002, 266682007, 714063006, 711402006, 467467002, 733712001, 702012002], [336180005, 415529004, 13652007, 286063009, 391865002, 417878001, 736067004, 26449002, 407873004, 467508006]]	[[840562008, 0], [116680003, 0], [840560000, 2]]	[[863956004, 401790008, 470379001, 467508006, 275742001, 718250000, 261029002, 464177004, 466274003, 718251001], [713892000, 713893005, 773216008, 860575002, 266682007, 714063006, 711402006, 467467002, 733712001, 702012002], [336180005, 415529004, 13652007, 286063009, 391865002, 417878001, 736067004, 26449002, 407873004, 467508006]]
intento fallido de aborto complicado por hemorragia tardía y/o excesiva (trastorno)	26623000	trastorno	0	0	[198807003, 198875007, 307735008, 307752007, 198757001, 198745005, 198706000, 198719001, 7822001, 73837001]	0	1.0	2	1.0	[116680003, 363714003]	198807003	2	1.0	[116680003, 363714003]	198807003	[[116680003, -1], [363714003, 1]]	[[13943000, 26224003, 67042008, 5939002, 29421008, 44640004, 49416000, 21334005, 38099005, 39120007], [364319003, 364320009, 609447002, 38784004, 7822001, 58990004, 414755005, 111431001, 363885001, 364362002]]	[[116680003, -1], [363714003, 1]]	[[13943000, 26224003, 67042008, 5939002, 29421008, 44640004, 49416000, 21334005, 38099005, 39120007], [364319003, 364320009, 609447002, 38784004, 7822001, 58990004, 414755005, 111431001, 363885001, 364362002]]
vacuna que contiene antígeno polisacárido capsular no conjugado de Salmonella enterica subespecie enterica serovariedad Typhi como único ingrediente (forma farmacéutica de producto medicinal)	2171000221104	forma farmacéutica de producto medicinal	-1	-1	[871755002, 572431000119104, 15483003, 961000221100, 395665009, 170317006, 170316002, 170318001, 838461003, 294659004]	0	1.0	4	1.0	[127489000, 116680003, 766952006, 766939001]	871755002	0	0.0	[]	-1	[[127489000, 0], [116680003, 0], [766952006, -1], [766939001, 0]]	[[1201000221106, 838461003, 767841007, 836390004, 115429000, 115428008, 301000221100, 294659004, 8461000087109, 291000221101], [961000221100, 15483003, 395665009, 170316002, 170317006, 170318001, 294659004, 971000221109, 572431000119104, 836390004], [103396006, 250663008, 708727002, 708042009, 275835005, 255371003, 35999006, 703995008, 75134009, 359653006], [318331000221102, 836366000, 871530006, 840575008, 871531005, 787989008, 870408002, 787525007, 787541008, 787544000]]		
intoxicación por decanoato de flupentixol, con intención indeterminada (trastorno)	291214000	trastorno	0	0	[291218002, 291226005, 291222007, 296261000, 290200007, 291845005, 290892003, 290215008, 291302006, 296265009]	0	1.0	2	1.0	[116680003, 246075003]	291218002	2	1.0	[116680003, 246075003]	291218002	[[116680003, 0], [246075003, 0]]	[[291211008, 291215004, 291213006, 291212001, 291217007, 291216003, 291223002, 291219005, 296258001, 290197006], [396062001, 395932004, 412253000, 412196004, 296258001, 296262007, 426594007, 291211008, 387567006, 296213007]]	[[116680003, 0], [246075003, 0]]	[[291211008, 291215004, 291213006, 291212001, 291217007, 291216003, 291223002, 291219005, 296258001, 290197006], [396062001, 395932004, 412253000, 412196004, 296258001, 296262007, 426594007, 291211008, 387567006, 296213007]]
producto que contiene exactamente fluorouracilo 5 miligramos/1 gramo, crema de liberación convencional para aplicación cutánea (fármaco de uso clínico)	375521000	fármaco de uso clínico	0	0	[332246000, 374491001, 346990001, 333030006, 134786007, 326860000, 370281002, 332247009, 326203005, 333104005]	0	1.0	9	1.0	[411116001, 116680003, 766952006, 733724008, 733725009, 733722007, 762949000, 733723002, 732943007]	332246000	9	1.0	[411116001, 116680003, 766952006, 733724008, 733725009, 733722007, 762949000, 733723002, 732943007]	332246000	[[411116001, 0], [116680003, 0], [766952006, 0], [733724008, 0], [733725009, 0], [733722007, 0], [762949000, 0], [733723002, 0], [732943007, 0]]	[[421628006, 785908001, 422201009, 385103000, 385119007, 421949005, 762065001, 385108009, 421873001, 385182007], [779291009, 780357009, 778518008, 780153001, 786929000, 786193005, 786741001, 780568005, 778581007, 786115002], [38112003, 262049008, 261768000, 262052000, 708708008, 697941000, 697940004, 102782009, 264614004, 96002002], [34001005, 13868004, 400165008, 415350007, 264606005, 130480007, 75405006, 47901003, 712779000, 707184000], [258684004, 408169001, 414718005, 418670008, 258798001, 258797006, 418830004, 258916009, 408105009, 427264006], [258682000, 418967006, 419805009, 415102003, 258827007, 414747003, 258795003, 258816005, 408163000, 415784009], [387172005, 423373002, 441807008, 870249004, 870250004, 105194002, 295722002, 293776000, 395814003, 3127006], [38112003, 262049008, 261768000, 262052000, 708708008, 697941000, 697940004, 102782009, 264614004, 96002002], [387172005, 423373002, 441807008, 870249004, 870250004, 105194002, 295722002, 293776000, 395814003, 3127006]]	[[411116001, 0], [116680003, 0], [766952006, 0], [733724008, 0], [733725009, 0], [733722007, 0], [762949000, 0], [733723002, 0], [732943007, 0]]	[[421628006, 785908001, 422201009, 385103000, 385119007, 421949005, 762065001, 385108009, 421873001, 385182007], [779291009, 780357009, 778518008, 780153001, 786929000, 786193005, 786741001, 780568005, 778581007, 786115002], [38112003, 262049008, 261768000, 262052000, 708708008, 697941000, 697940004, 102782009, 264614004, 96002002], [34001005, 13868004, 400165008, 415350007, 264606005, 130480007, 75405006, 47901003, 712779000, 707184000], [258684004, 408169001, 414718005, 418670008, 258798001, 258797006, 418830004, 258916009, 408105009, 427264006], [258682000, 418967006, 419805009, 415102003, 258827007, 414747003, 258795003, 258816005, 408163000, 415784009], [387172005, 423373002, 441807008, 870249004, 870250004, 105194002, 295722002, 293776000, 395814003, 3127006], [38112003, 262049008, 261768000, 262052000, 708708008, 697941000, 697940004, 102782009, 264614004, 96002002], [387172005, 423373002, 441807008, 870249004, 870250004, 105194002, 295722002, 293776000, 395814003, 3127006]]
alquil n-metiltaurato de sodio (sustancia)	36240007	sustancia	0	8	[16927001, 259225002, 1609002, 57635006, 256061004, 48893005, 121392006, 49739005, 6291001, 411404001]	1	0.8333	1	1.0	[116680003]	16927001	2	1.0	[116680003, 726542003]	6291001	[[116680003, -1]]	[[33082006, 61595009, 55128003, 300052002, 111097006, 57466007, 311724004, 67127007, 73377002, 16739000]]	[[116680003, -1], [726542003, -1]]	[[372802005, 257548002, 771369003, 74628008, 372627001, 372558009, 372857007, 782436006, 39552000, 771366005], [86988001, 61284002, 87140005, 227637003, 16157006, 272180002, 54851006, 28245002, 288390000, 20522006]]
inflamación aguda de los conductos lagrimales (trastorno)	302900006	trastorno	1	1	[37074007, 231846009, 410727002, 278514000, 85414007, 346831000119104, 254718006, 1083361000119103, 368722007, 50824001]	0	1.0	1	1.0	[116680003]	37074007	3	1.0	[116676008, 116680003, 363698007]	231846009	[[116680003, -1]]	[[64655003, 54366004, 235941008, 5229004, 174514005, 235951009, 735734002, 28231008, 699050007, 39621005]]	[[116676008, 0], [116680003, -1], [363698007, 1]]	[[4532008, 396217007, 396219005, 89282006, 45959006, 789678006, 62312006, 40977003, 125339008, 71877001], [4532008, 396217007, 396219005, 89282006, 45959006, 789678006, 62312006, 40977003, 125339008, 71877001], [787179008, 280426002, 336521000119101, 342131000119106, 417117000, 417917001, 445919009, 419889000, 709098000, 721262006]]
lesión que involucra a vehículo de transporte pesado detenido (trastorno)	242124000	trastorno	-1	-1	[242144006, 215212000, 242126003, 302974001, 215215003, 269658001, 214150008, 418111002, 214151007, 242121008]	0	1.0	1	1.0	[116680003]	242144006	0	0.0	[]	-1	[[116680003, -1]]	[[214640008, 214641007, 242149001, 215059003, 214925009, 214643005, 242143000, 215082001, 214970001, 214598008]]		
abstinencia de ansiolítico sin complicación (trastorno)	724664000	trastorno	0	0	[724663006, 724662001, 724725009, 428370001, 724661008, 16236701000119107, 724660009, 703848005, 268647004, 722971006]	0	1.0	2	1.0	[116680003, 246075003]	724663006	2	1.0	[116680003, 246075003]	724663006	[[116680003, 0], [246075003, 0]]	[[724661008, 724660009, 428370001, 703848005, 23601000119102, 78358001, 87132004, 12398281000119105, 724701001, 361151007], [373282008, 372585002, 373469002, 372482001, 418183005, 372791003, 410937004, 373239007, 1182007, 372586001]]	[[116680003, 0], [246075003, 0]]	[[724661008, 724660009, 428370001, 703848005, 23601000119102, 78358001, 87132004, 12398281000119105, 724701001, 361151007], [373282008, 372585002, 373469002, 372482001, 418183005, 372791003, 410937004, 373239007, 1182007, 372586001]]
