Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
dificultad para nadar (hallazgo)	714997002	hallazgo	0	0	[288335007, 249907006, 249906002, 286378009, 286659003, 715009003, 284898009, 284099002, 286064003, 284996007]	0	1.0	3	1.0	[363713009, 116680003, 363714003]	288335007	3	1.0	[363713009, 116680003, 363714003]	288335007	[[363713009, 0], [116680003, -1], [363714003, 1]]	[[371157007, 714993003, 286105002, 284828001, 715005009, 284991002, 289109009, 284888003, 282607006, 286657001], [365137003, 364868005, 365206006, 364879000, 365312004, 364858000, 364880002, 364857005, 364927002, 365087008], [288330002, 714992008, 288793000, 282953001, 282663007, 300712008, 286422007, 286110003, 288411003, 288405001]]	[[363713009, 0], [116680003, -1], [363714003, 1]]	[[371157007, 714993003, 286105002, 284828001, 715005009, 284991002, 289109009, 284888003, 282607006, 286657001], [365137003, 364868005, 365206006, 364879000, 365312004, 364858000, 364880002, 364857005, 364927002, 365087008], [288330002, 714992008, 288793000, 282953001, 282663007, 300712008, 286422007, 286110003, 288411003, 288405001]]
producto que contiene exactamente clorfenamina 12 miligramos por cada cápsula para administración oral de liberación convencional (fármaco de uso clínico)	374349002	fármaco de uso clínico	0	0	[440775004, 376402000, 320814008, 387793002, 442819003, 441644005, 703735002, 703794000, 377093002, 441642009]	0	1.0	10	1.0	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 732946004, 762949000, 732943007]	440775004	10	1.0	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 732946004, 762949000, 732943007]	440775004	[[732947008, 2], [411116001, 0], [732944001, 1], [116680003, 0], [763032000, 2], [766952006, 1], [732945000, 0], [732946004, 1], [762949000, 0], [732943007, 0]]	[[372914003, 385049006, 732937005, 361515007, 85737002, 438256006, 360174002, 783896007, 296413009, 412123002], [420692007, 421026006, 421366001, 385024007, 764774009, 784575004, 421873001, 764780001, 783749008, 385053008], [372914003, 82809009, 85737002, 438256006, 422306001, 123035007, 105122008, 130172006, 259028005, 1696002], [778740002, 778554007, 780206007, 780324007, 778741003, 779808004, 778647005, 779074002, 778228003, 773465001], [372914003, 385049006, 732937005, 361515007, 85737002, 438256006, 360174002, 783896007, 296413009, 412123002], [372914003, 38112003, 261768000, 262052000, 262049008, 708708008, 697941000, 264614004, 697940004, 82609006], [258684004, 408169001, 414718005, 418670008, 372914003, 258798001, 258797006, 418830004, 258916009, 258834009], [372914003, 38112003, 261768000, 262052000, 262049008, 708708008, 697941000, 264614004, 697940004, 82609006], [372914003, 438256006, 85737002, 768067003, 412123002, 412497004, 296413009, 783896007, 412121000, 412359003], [372914003, 438256006, 85737002, 768067003, 412123002, 412497004, 296413009, 783896007, 412121000, 412359003]]	[[732947008, 2], [411116001, 0], [732944001, 1], [116680003, 0], [763032000, 2], [766952006, 1], [732945000, 0], [732946004, 1], [762949000, 0], [732943007, 0]]	[[372914003, 385049006, 732937005, 361515007, 85737002, 438256006, 360174002, 783896007, 296413009, 412123002], [420692007, 421026006, 421366001, 385024007, 764774009, 784575004, 421873001, 764780001, 783749008, 385053008], [372914003, 82809009, 85737002, 438256006, 422306001, 123035007, 105122008, 130172006, 259028005, 1696002], [778740002, 778554007, 780206007, 780324007, 778741003, 779808004, 778647005, 779074002, 778228003, 773465001], [372914003, 385049006, 732937005, 361515007, 85737002, 438256006, 360174002, 783896007, 296413009, 412123002], [372914003, 38112003, 261768000, 262052000, 262049008, 708708008, 697941000, 264614004, 697940004, 82609006], [258684004, 408169001, 414718005, 418670008, 372914003, 258798001, 258797006, 418830004, 258916009, 258834009], [372914003, 38112003, 261768000, 262052000, 262049008, 708708008, 697941000, 264614004, 697940004, 82609006], [372914003, 438256006, 85737002, 768067003, 412123002, 412497004, 296413009, 783896007, 412121000, 412359003], [372914003, 438256006, 85737002, 768067003, 412123002, 412497004, 296413009, 783896007, 412121000, 412359003]]
articulación del codo fría al tacto (hallazgo)	298938002	hallazgo	0	0	[299457009, 299208009, 298939005, 299028003, 298936003, 299458004, 298868005, 299209001, 299029006, 299455001]	0	1.0	3	1.0	[116680003, 363714003, 363698007]	299457009	3	1.0	[116680003, 363714003, 363698007]	299457009	[[116680003, 2], [363714003, 0], [363698007, 0]]	[[298864007, 299454002, 298935004, 298869002, 366551004, 299024001, 298767005, 299205007, 289193001, 299520000], [364479009, 364476002, 364511004, 364482004, 364491000, 250124002, 364521007, 364506001, 364495009, 364525003], [16953009, 70258002, 87218006, 127949000, 720590003, 720591004, 67211007, 26552008, 49076000, 305016004]]	[[116680003, 2], [363714003, 0], [363698007, 0]]	[[298864007, 299454002, 298935004, 298869002, 366551004, 299024001, 298767005, 299205007, 289193001, 299520000], [364479009, 364476002, 364511004, 364482004, 364491000, 250124002, 364521007, 364506001, 364495009, 364525003], [16953009, 70258002, 87218006, 127949000, 720590003, 720591004, 67211007, 26552008, 49076000, 305016004]]
eosinopenia debida a enfermedad infecciosa (trastorno)	860827002	trastorno	0	0	[860824009, 788865000, 366971000119100, 860892003, 789116000, 724777003, 789008006, 703311009, 722150000, 723088005]	0	1.0	5	1.0	[116680003, 42752001, 363713009, 363714003, 370135005]	860824009	5	1.0	[116680003, 42752001, 363713009, 363714003, 370135005]	860824009	[[116680003, -1], [42752001, 0], [363713009, 1], [363714003, 0], [370135005, 0]]	[[419455006, 373673007, 118654009, 128561003, 399194009, 410063006, 234428005, 30077003, 417672002, 181456001], [40733004, 85532005, 87628006, 82353009, 61274003, 129128006, 64876005, 177010002, 63171007, 720349002], [281302008, 281300000, 394844007, 398295005, 707218004, 415115007, 50177009, 416955003, 445004006, 449830004], [71960002, 118138007, 67776007, 42351005, 165522008, 165537007, 30630007, 14089001, 117706008, 365601007], [769247005, 702640006, 308490002, 308489006, 255386009, 415178003, 719982003, 609404002, 39373004, 441862004]]	[[116680003, -1], [42752001, 0], [363713009, 1], [363714003, 0], [370135005, 0]]	[[419455006, 373673007, 118654009, 128561003, 399194009, 410063006, 234428005, 30077003, 417672002, 181456001], [40733004, 85532005, 87628006, 82353009, 61274003, 129128006, 64876005, 177010002, 63171007, 720349002], [281302008, 281300000, 394844007, 398295005, 707218004, 415115007, 50177009, 416955003, 445004006, 449830004], [71960002, 118138007, 67776007, 42351005, 165522008, 165537007, 30630007, 14089001, 117706008, 365601007], [769247005, 702640006, 308490002, 308489006, 255386009, 415178003, 719982003, 609404002, 39373004, 441862004]]
región de articulación de dedo de mano [como un todo] (estructura corporal)	787820006	estructura corporal	0	0	[787843002, 182189009, 787825001, 787823008, 787826000, 731049007, 787842007, 182191001, 787819000, 731162009]	0	1.0	2	1.0	[116680003, 272741003]	787843002	2	1.0	[116680003, 272741003]	787843002	[[116680003, 0], [272741003, 0]]	[[787040000, 786850008, 787104004, 786074005, 787047002, 125682004, 787042008, 787039002, 788446004, 788445000], [182353008, 272424004, 437882009, 384727002, 24614000, 77680006, 709880000, 180919005, 56198003, 39509000]]	[[116680003, 0], [272741003, 0]]	[[787040000, 786850008, 787104004, 786074005, 787047002, 125682004, 787042008, 787039002, 788446004, 788445000], [182353008, 272424004, 437882009, 384727002, 24614000, 77680006, 709880000, 180919005, 56198003, 39509000]]
compensación (hallazgo)	59811005	hallazgo	2	2	[260234003, 33693007, 249976001, 247633007, 224350001, 194112008, 265763003, 14915001, 405088009, 111967000]	0	1.0	1	1.0	[116680003]	260234003	2	0.6667	[116680003, 363714003]	249976001	[[116680003, -1]]	[[255297006, 284489004, 413715004, 284501001, 284494004, 284508007, 765491003, 32102004, 247976007, 247935003]]	[[116680003, -1], [363714003, -1]]	[[298325004, 301250005, 118192006, 419057008, 249267003, 417090000, 107650008, 364807002, 298362002, 72863001], [56219004, 255324009, 276114002, 35897007, 21278004, 417635008, 276117009, 298047008, 276113008, 225606002]]
medición de cropropamida (procedimiento)	105144003	procedimiento	0	0	[104853001, 104617000, 121269009, 104806004, 121645004, 121526002, 121264004, 121268001, 104821005, 121270005]	0	1.0	2	1.0	[116680003, 260686004]	104853001	2	1.0	[116680003, 260686004]	104853001	[[116680003, -1], [260686004, 0]]	[[121405004, 121360005, 121385001, 13227004, 105177004, 121553003, 121783005, 121509008, 121859008, 121735007], [129266000, 256644001, 257890000, 367558000, 129410003, 360038009, 129318009, 412988008, 129265001, 104497009]]	[[116680003, -1], [260686004, 0]]	[[121405004, 121360005, 121385001, 13227004, 105177004, 121553003, 121783005, 121509008, 121859008, 121735007], [129266000, 256644001, 257890000, 367558000, 129410003, 360038009, 129318009, 412988008, 129265001, 104497009]]
reparación de fractura ósea de miembro superior mediante la colocación de clavos con guía fluoroscópica (procedimiento)	432077008	procedimiento	0	0	[432076004, 432768005, 709629004, 702652004, 5091000087100, 710289007, 702653009, 75579003, 5081000087102, 702461007]	0	1.0	6	1.0	[116680003, 363700003, 405813007, 260686004, 424226004, 363703001]	432076004	6	1.0	[116680003, 363700003, 405813007, 260686004, 424226004, 363703001]	432076004	[[116680003, 1], [363700003, 0], [405813007, 1], [260686004, 0], [424226004, 0], [363703001, 0]]	[[5433008, 72872009, 74170002, 48966008, 711220000, 371195002, 716679005, 713023004, 24267008, 86307000], [72704001, 699532008, 52329006, 397181002, 13321001, 423125000, 66680001, 125168000, 46675001, 26938002], [72001000, 371195002, 764405005, 764406006, 712941004, 714982000, 48566001, 312763008, 4527007, 304678002], [129371009, 445103003, 830058008, 299712004, 257890000, 129410003, 256644001, 367558000, 360038009, 129372002], [31031000, 701232006, 700883005, 716352004, 288054004, 701203008, 716353009, 4586000, 701196001, 450507000], [429892002, 360276005, 106384005, 303479009, 36548004, 420161006, 418249008, 159807003, 710288004, 431581003]]	[[116680003, 1], [363700003, 0], [405813007, 1], [260686004, 0], [424226004, 0], [363703001, 0]]	[[5433008, 72872009, 74170002, 48966008, 711220000, 371195002, 716679005, 713023004, 24267008, 86307000], [72704001, 699532008, 52329006, 397181002, 13321001, 423125000, 66680001, 125168000, 46675001, 26938002], [72001000, 371195002, 764405005, 764406006, 712941004, 714982000, 48566001, 312763008, 4527007, 304678002], [129371009, 445103003, 830058008, 299712004, 257890000, 129410003, 256644001, 367558000, 360038009, 129372002], [31031000, 701232006, 700883005, 716352004, 288054004, 701203008, 716353009, 4586000, 701196001, 450507000], [429892002, 360276005, 106384005, 303479009, 36548004, 420161006, 418249008, 159807003, 710288004, 431581003]]
operación de Gilliam en el útero (procedimiento)	76066005	procedimiento	0	0	[50153003, 89529003, 49570000, 29217003, 18542002, 79876008, 4176005, 84735002, 82418001, 71095002]	0	1.0	3	1.0	[116680003, 260686004, 405813007]	50153003	3	1.0	[116680003, 260686004, 405813007]	50153003	[[116680003, -1], [260686004, 0], [405813007, 0]]	[[79876008, 50153003, 49570000, 18542002, 89529003, 29217003, 112916000, 4176005, 84735002, 82418001], [129371009, 445103003, 360038009, 367558000, 256644001, 257890000, 830058008, 129410003, 129427006, 277763000], [35039007, 245485002, 91079009, 60028002, 280704004, 272666005, 27232003, 41882004, 237076007, 392207004]]	[[116680003, -1], [260686004, 0], [405813007, 0]]	[[79876008, 50153003, 49570000, 18542002, 89529003, 29217003, 112916000, 4176005, 84735002, 82418001], [129371009, 445103003, 360038009, 367558000, 256644001, 257890000, 830058008, 129410003, 129427006, 277763000], [35039007, 245485002, 91079009, 60028002, 280704004, 272666005, 27232003, 41882004, 237076007, 392207004]]
producto que contiene exactamente betametasona (como dipropionato de betametasona) 500 nanogramos/1 miligramo y calcipotriol 50 nanogramos/1 miligramo, ungüento cutáneo de liberación convencional (fármaco de uso clínico)	421816000	fármaco de uso clínico	0	0	[331849001, 374014000, 375668004, 396279000, 331850001, 331820009, 331852009, 331821008, 331853004, 331832008]	0	1.0	9	0.9	[411116001, 116680003, 766952006, 733724008, 733725009, 733722007, 762949000, 733723002, 732943007]	331849001	9	0.9	[411116001, 116680003, 766952006, 733724008, 733725009, 733722007, 762949000, 733723002, 732943007]	331849001	[[411116001, -1], [116680003, 5], [766952006, 0], [733724008, -1], [733725009, -1], [733722007, -1], [762949000, -1], [733723002, 0], [732943007, -1]]	[[421628006, 785908001, 385103000, 422201009, 385119007, 762065001, 421949005, 385133007, 385182007, 421873001], [778498009, 778501009, 779338004, 778496008, 778497004, 786121003, 779041002, 779440008, 778499001, 783848007], [19338005, 262434007, 420625000, 61994004, 48395006, 130769008, 260302005, 43803003, 708843003, 707156005], [732587006, 259615002, 71152004, 422497000, 52422003, 423059004, 260445002, 423635005, 428567001, 259031006], [258684004, 408169001, 414718005, 418670008, 258797006, 258798001, 418830004, 258796002, 258685003, 396163008], [258682000, 415102003, 414747003, 418967006, 258827007, 419805009, 258816005, 258795003, 258794004, 258927006], [387530003, 20096008, 3145006, 66653008, 89214001, 421609004, 410983005, 14472001, 432248003, 30703008], [38112003, 261768000, 262052000, 262049008, 697941000, 708708008, 264614004, 697940004, 82609006, 14209008], [387530003, 20096008, 3145006, 66653008, 89214001, 421609004, 410983005, 14472001, 432248003, 30703008]]	[[411116001, -1], [116680003, 5], [766952006, 0], [733724008, -1], [733725009, -1], [733722007, -1], [762949000, -1], [733723002, 0], [732943007, -1]]	[[421628006, 785908001, 385103000, 422201009, 385119007, 762065001, 421949005, 385133007, 385182007, 421873001], [778498009, 778501009, 779338004, 778496008, 778497004, 786121003, 779041002, 779440008, 778499001, 783848007], [19338005, 262434007, 420625000, 61994004, 48395006, 130769008, 260302005, 43803003, 708843003, 707156005], [732587006, 259615002, 71152004, 422497000, 52422003, 423059004, 260445002, 423635005, 428567001, 259031006], [258684004, 408169001, 414718005, 418670008, 258797006, 258798001, 418830004, 258796002, 258685003, 396163008], [258682000, 415102003, 414747003, 418967006, 258827007, 419805009, 258816005, 258795003, 258794004, 258927006], [387530003, 20096008, 3145006, 66653008, 89214001, 421609004, 410983005, 14472001, 432248003, 30703008], [38112003, 261768000, 262052000, 262049008, 697941000, 708708008, 264614004, 697940004, 82609006, 14209008], [387530003, 20096008, 3145006, 66653008, 89214001, 421609004, 410983005, 14472001, 432248003, 30703008]]
intoxicación intencional por estreptoquinasa (trastorno)	292027009	trastorno	0	0	[292026000, 290733001, 290641009, 297097005, 290240001, 291006001, 291459005, 291233005, 290654002, 291163008]	0	1.0	2	1.0	[116680003, 246075003]	292026000	2	1.0	[116680003, 246075003]	292026000	[[116680003, -1], [246075003, 0]]	[[269688005, 269689002, 269265001, 291338004, 219187002, 216655002, 219362003, 290579008, 241748001, 216624008], [395889004, 87960001, 418774007, 297095002, 449407000, 105327006, 295115000, 297097005, 295108008, 350634009]]	[[116680003, -1], [246075003, 0]]	[[269688005, 269689002, 269265001, 291338004, 219187002, 216655002, 219362003, 290579008, 241748001, 216624008], [395889004, 87960001, 418774007, 297095002, 449407000, 105327006, 295115000, 297097005, 295108008, 350634009]]
producto que contiene exactamente piridoxina (como clorhidrato de piridoxina) 20 miligramos por cada comprimido para administración oral de liberación convencional (fármaco de uso clínico)	329252008	fármaco de uso clínico	1	1	[767286000, 783035009, 371727009, 783370004, 322827001, 783353007, 326057006, 326056002, 863944000, 783359006]	0	1.0	2	1.0	[127489000, 116680003]	767286000	10	1.0	[732947008, 411116001, 732944001, 116680003, 763032000, 766952006, 732945000, 732946004, 762949000, 732943007]	783035009	[[127489000, -1], [116680003, -1]]	[[103070002, 430469009, 126227009, 764356002, 787979009, 327478005, 377191002, 329251001, 767286000, 787980007], [787974004, 787968004, 787975003, 787976002, 781629003, 11563006, 768761005, 74226000, 787967009, 350545000]]	[[732947008, 2], [411116001, 0], [732944001, -1], [116680003, 0], [763032000, 2], [766952006, 1], [732945000, 0], [732946004, 1], [762949000, -1], [732943007, 0]]	[[430469009, 385055001, 732936001, 103070002, 126227009, 761877007, 9233004, 191260004, 14126008, 421595009], [421026006, 764780001, 421366001, 764774009, 385085006, 385060002, 420692007, 385061003, 783749008, 385173001], [3445001, 261931008, 430469009, 103070002, 707027008, 117705007, 369785000, 369788003, 371890005, 369784001], [780330007, 779074002, 778428001, 779380000, 779675002, 780315003, 779020008, 779757006, 779331005, 780286009], [430469009, 385055001, 732936001, 103070002, 126227009, 761877007, 9233004, 191260004, 14126008, 421595009], [430469009, 38112003, 103070002, 708708008, 262052000, 261768000, 262049008, 697941000, 126227009, 697940004], [258684004, 408169001, 430469009, 414718005, 126227009, 418670008, 103070002, 258797006, 418148006, 258798001], [430469009, 38112003, 103070002, 708708008, 262052000, 261768000, 262049008, 697941000, 126227009, 697940004], [126239001, 708600008, 5323001, 2006007, 712808003, 442346000, 108769008, 713221009, 116573006, 396017000], [430469009, 103070002, 126227009, 963005, 191260004, 14126008, 9233004, 734434007, 787979009, 430633005]]
producto que contiene glicina como único ingrediente (producto medicinal)	776135005	producto medicinal	0	0	[774440005, 776745001, 776680005, 774476006, 777910006, 776107006, 777061004, 777500008, 776409000, 775478003]	0	1.0	3	1.0	[127489000, 116680003, 766952006]	774440005	3	1.0	[127489000, 116680003, 766952006]	774440005	[[127489000, 0], [116680003, 0], [766952006, 9]]	[[15331006, 47390004, 78837003, 16503008, 29554008, 57440009, 30403007, 16213004, 67368007, 63664001], [346464005, 398767009, 398986008, 424871000, 398724001, 424417000, 411478002, 441671005, 317272008, 714678000], [15331006, 47390004, 78837003, 16503008, 57440009, 29554008, 30403007, 16213004, 104710009, 38112003]]	[[127489000, 0], [116680003, 0], [766952006, 9]]	[[15331006, 47390004, 78837003, 16503008, 29554008, 57440009, 30403007, 16213004, 67368007, 63664001], [346464005, 398767009, 398986008, 424871000, 398724001, 424417000, 411478002, 441671005, 317272008, 714678000], [15331006, 47390004, 78837003, 16503008, 57440009, 29554008, 30403007, 16213004, 104710009, 38112003]]
hipocinesia moderada de la pared cardíaca (hallazgo)	371869002	hallazgo	0	0	[371868005, 37706002, 371870001, 373123005, 272657006, 60797005, 426704002, 61932003, 361134000, 426173002]	0	1.0	4	1.0	[363713009, 116680003, 363714003, 363698007]	371868005	4	1.0	[363713009, 116680003, 363714003, 363698007]	371868005	[[363713009, 0], [116680003, 0], [363714003, 0], [363698007, 0]]	[[263654008, 68425008, 274524001, 698774009, 441707002, 164759004, 274538008, 442774008, 131061007, 131071009], [37706002, 371868005, 371870001, 373123005, 272657006, 60797005, 61932003, 307823003, 450707002, 174911007], [60797005, 61932003, 373123005, 80416006, 418532000, 373122000, 37706002, 366189001, 272657006, 366195000], [113257007, 21514008, 49601007, 129898001, 86762007, 59183004, 118970008, 45308003, 20139000, 423940004]]	[[363713009, 0], [116680003, 0], [363714003, 0], [363698007, 0]]	[[263654008, 68425008, 274524001, 698774009, 441707002, 164759004, 274538008, 442774008, 131061007, 131071009], [37706002, 371868005, 371870001, 373123005, 272657006, 60797005, 61932003, 307823003, 450707002, 174911007], [60797005, 61932003, 373123005, 80416006, 418532000, 373122000, 37706002, 366189001, 272657006, 366195000], [113257007, 21514008, 49601007, 129898001, 86762007, 59183004, 118970008, 45308003, 20139000, 423940004]]
cápsula de articulación interfalángica de dedo del pie [como un todo] (estructura corporal)	730247009	estructura corporal	0	0	[361665005, 229343002, 229245007, 724359005, 724387001, 724364009, 182225005, 724381000, 730784007, 228764007]	0	1.0	2	1.0	[116680003, 272741003]	361665005	2	1.0	[116680003, 272741003]	361665005	[[116680003, -1], [272741003, 0]]	[[363672001, 63019002, 27072001, 105584000, 84734003, 17929009, 16078006, 77953001, 81153004, 85031009], [182353008, 384727002, 24614000, 762212003, 762211005, 367618007, 51457003, 437882009, 272424004, 699640005]]	[[116680003, -1], [272741003, 0]]	[[363672001, 63019002, 27072001, 105584000, 84734003, 17929009, 16078006, 77953001, 81153004, 85031009], [182353008, 384727002, 24614000, 762212003, 762211005, 367618007, 51457003, 437882009, 272424004, 699640005]]
derivación por cirujano colorrectal (procedimiento)	306012005	procedimiento	0	0	[306311005, 703974003, 305715008, 309379003, 305307008, 306019001, 306007009, 698565005, 306008004, 306015007]	0	1.0	2	1.0	[116680003, 260686004]	306311005	2	1.0	[116680003, 260686004]	306311005	[[116680003, 1], [260686004, 0]]	[[306308009, 306009007, 306307004, 306007009, 306008004, 306019001, 305998001, 307777008, 698565005, 309046007], [129276002, 424208002, 3457005, 306094005, 429709006, 306062000, 44383000, 305976005, 306004002, 440621003]]	[[116680003, 1], [260686004, 0]]	[[306308009, 306009007, 306307004, 306007009, 306008004, 306019001, 305998001, 307777008, 698565005, 309046007], [129276002, 424208002, 3457005, 306094005, 429709006, 306062000, 44383000, 305976005, 306004002, 440621003]]
atrofia esencial del iris (trastorno)	25913001	trastorno	0	0	[231949001, 371756009, 35323005, 231951002, 680801000119107, 680791000119106, 95709007, 79983002, 18189008, 680781000119108]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	231949001	3	1.0	[116676008, 116680003, 363698007]	231949001	[[116676008, 4], [116680003, 0], [363698007, 0]]	[[34325006, 190764000, 33563008, 67455003, 13331008, 49465005, 79983002, 112000000, 25063008, 125385006], [95709007, 190764000, 239143001, 247033008, 33563008, 34325006, 420786005, 9673000, 50579002, 35323005], [41296002, 370618005, 12603003, 280891007, 22936001, 28153001, 247035001, 95710002, 678211000119100, 678201000119103]]	[[116676008, 4], [116680003, 0], [363698007, 0]]	[[34325006, 190764000, 33563008, 67455003, 13331008, 49465005, 79983002, 112000000, 25063008, 125385006], [95709007, 190764000, 239143001, 247033008, 33563008, 34325006, 420786005, 9673000, 50579002, 35323005], [41296002, 370618005, 12603003, 280891007, 22936001, 28153001, 247035001, 95710002, 678211000119100, 678201000119103]]
laceración menor de vena yugular interna (trastorno)	721413008	trastorno	0	0	[721414002, 722705009, 722645005, 12123001, 7017002, 360615007, 234061005, 771194006, 424733003, 771195007]	0	1.0	4	1.0	[116676008, 116680003, 42752001, 363698007]	721414002	4	1.0	[116676008, 116680003, 42752001, 363698007]	721414002	[[116676008, 0], [116680003, 0], [42752001, 0], [363698007, 0]]	[[85243001, 87565001, 721298003, 721300003, 262888006, 35933005, 177221004, 255606000, 410599005, 90966008], [76019006, 5166001, 11845191000119102, 11845231000119106, 73557005, 76211000, 6098001, 43164009, 37325002, 111697005], [773760007, 263904004, 272379006, 405615003, 231954005, 232249008, 391180006, 699013006, 233648002, 789750003], [12123001, 71585003, 63190004, 360615007, 771195007, 771194006, 424733003, 764263004, 764262009, 158768009]]	[[116676008, 0], [116680003, 0], [42752001, 0], [363698007, 0]]	[[85243001, 87565001, 721298003, 721300003, 262888006, 35933005, 177221004, 255606000, 410599005, 90966008], [76019006, 5166001, 11845191000119102, 11845231000119106, 73557005, 76211000, 6098001, 43164009, 37325002, 111697005], [773760007, 263904004, 272379006, 405615003, 231954005, 232249008, 391180006, 699013006, 233648002, 789750003], [12123001, 71585003, 63190004, 360615007, 771195007, 771194006, 424733003, 764263004, 764262009, 158768009]]
humidificación por ultrasonido (régimen/tratamiento)	229302002	régimen/tratamiento	6	-1	[410459005, 261033009, 83949009, 282722008, 462524004, 257808003, 72817007, 462527006, 466941008, 786917009]	0	1.0	2	0.4	[116680003, 405813007]	410459005	1	1.0	[116680003]	72817007	[[116680003, -1], [405813007, -1]]	[[421186007, 413922002, 397557004, 423903007, 410456003, 373425009, 72494008, 35666006, 252830007, 425540008], [28726007, 392476006, 65431007, 7884002, 59952002, 840708006, 36840001, 870541002, 11287007, 870542009]]	[[116680003, -1]]	[[91251008, 33849009, 710955000, 710352006, 288564002, 705178002, 307782001, 71388002, 307948001, 14765003]]
pensamientos obsesivos acerca de una enfermedad (hallazgo)	247880001	hallazgo	0	0	[247878007, 247881002, 247879004, 247875005, 271953006, 247876006, 247885006, 247877002, 271559000, 247872008]	0	1.0	2	1.0	[116680003, 363714003]	247878007	2	1.0	[116680003, 363714003]	247878007	[[116680003, 2], [363714003, 0]]	[[271953006, 271559000, 247879004, 247881002, 247876006, 247875005, 247872008, 247877002, 247874009, 401229000], [311465003, 311507007, 312018000, 311534005, 312016001, 312022005, 60279001, 57110001, 311511001, 477001]]	[[116680003, 2], [363714003, 0]]	[[271953006, 271559000, 247879004, 247881002, 247876006, 247875005, 247872008, 247877002, 247874009, 401229000], [311465003, 311507007, 312018000, 311534005, 312016001, 312022005, 60279001, 57110001, 311511001, 477001]]
ligamento lateral cubital de articulación interfalángica distal de dedo medio de la mano [como un todo] (estructura corporal)	729755000	estructura corporal	0	0	[729777001, 729761002, 727799002, 729760001, 729765006, 729784009, 727795008, 729754001, 730151003, 729783003]	0	1.0	2	1.0	[116680003, 272741003]	729777001	2	1.0	[116680003, 272741003]	729777001	[[116680003, 0], [272741003, 0]]	[[304935009, 304934008, 304958007, 182428009, 304941002, 304939003, 304937001, 304946007, 304938006, 304933002], [182353008, 437882009, 272424004, 24614000, 272112001, 384727002, 709880000, 368652008, 21241002, 36169008]]	[[116680003, 0], [272741003, 0]]	[[304935009, 304934008, 304958007, 182428009, 304941002, 304939003, 304937001, 304946007, 304938006, 304933002], [182353008, 437882009, 272424004, 24614000, 272112001, 384727002, 709880000, 368652008, 21241002, 36169008]]
ingesta inadecuada de tipos de hidratos de carbono (hallazgo)	707845007	hallazgo	0	0	[444741000124100, 788472008, 707844006, 285390004, 444761000124101, 870405004, 701692000, 226120004, 444751000124103, 226267009]	0	1.0	2	1.0	[116680003, 363714003]	444741000124100	2	1.0	[116680003, 363714003]	444741000124100	[[116680003, -1], [363714003, -1]]	[[870405004, 441921000124106, 440901000124105, 440841000124102, 441901000124101, 444761000124101, 444751000124103, 440821000124109, 440791000124100, 23800005], [226320007, 229980000, 226436005, 226400007, 226439003, 226461008, 226434008, 230081001, 230083003, 226448008]]	[[116680003, -1], [363714003, -1]]	[[870405004, 441921000124106, 440901000124105, 440841000124102, 441901000124101, 444761000124101, 444751000124103, 440821000124109, 440791000124100, 23800005], [226320007, 229980000, 226436005, 226400007, 226439003, 226461008, 226434008, 230081001, 230083003, 226448008]]
reacción adversa al rocuronio (trastorno)	292692009	trastorno	0	0	[292691002, 292689005, 292687007, 292685004, 418949004, 292471002, 293249001, 292606000, 292152008, 292559005]	0	1.0	2	1.0	[116680003, 246075003]	292691002	2	1.0	[116680003, 246075003]	292691002	[[116680003, 0], [246075003, 0]]	[[292684000, 292682001, 294225008, 292688002, 293535006, 292865001, 292085003, 293311002, 293489005, 292675000], [372494005, 372883002, 108450002, 373738000, 387435005, 87472002, 372835000, 373725008, 763001001, 372495006]]	[[116680003, 0], [246075003, 0]]	[[292684000, 292682001, 294225008, 292688002, 293535006, 292865001, 292085003, 293311002, 293489005, 292675000], [372494005, 372883002, 108450002, 373738000, 387435005, 87472002, 372835000, 373725008, 763001001, 372495006]]
tratamiento industrial (régimen/tratamiento)	228644005	régimen/tratamiento	-1	-1	[159070001, 257633002, 44492001, 257632007, 41684000, 255770000, 224815004, 272505000, 159012001, 159069002]	0	1.0	1	1.0	[116680003]	159070001	0	0.0	[]	-1	[[116680003, -1]]	[[159049007, 159326004, 265949004, 271554005, 308384000, 159812002, 160178001, 721913004, 308386003, 159606005]]		
