Concepto	ID	Semantic tag	Top	Top Rel	Similares	Palabras no contenida	% palabras contenidas	Relaciones igual 1	% igual 1	Nombres igual 1	ID 1	Relaciones igual match	% igual match	Nombres igual match	ID match	Analogias 1	Analogias 1 Lista	Analogias Sem	Analogias Sem Lista
reparación de Lash del orificio interno del cuello uterino (procedimiento)	236877007	procedimiento	0	0	[51896003, 271690009, 314384000, 248937008, 392204006, 56340000, 176772002, 43754007, 119592007, 37397003]	1	0.8889	3	1.0	[116680003, 260686004, 405813007]	51896003	3	1.0	[116680003, 260686004, 405813007]	51896003	[[116680003, -1], [260686004, 3], [405813007, 5]]	[[392204006, 9577007, 53445000, 56250002, 289769002, 36059000, 80914001, 764847000, 54535009, 120043003], [119592007, 392204006, 410817004, 257903006, 236644005, 119794006, 257747009, 31939001, 259863001, 177218001], [56340000, 43754007, 248937008, 37397003, 271690009, 27869007, 314384000, 71252005, 28471000, 87948002]]	[[116680003, -1], [260686004, 3], [405813007, 5]]	[[392204006, 9577007, 53445000, 56250002, 289769002, 36059000, 80914001, 764847000, 54535009, 120043003], [119592007, 392204006, 410817004, 257903006, 236644005, 119794006, 257747009, 31939001, 259863001, 177218001], [56340000, 43754007, 248937008, 37397003, 271690009, 27869007, 314384000, 71252005, 28471000, 87948002]]
plexo venoso del conducto hipogloso [como un todo] (estructura corporal)	21823003	estructura corporal	0	0	[369011009, 43764003, 65326006, 731326004, 312982005, 72694004, 300062009, 731354006, 727263008, 41373000]	0	1.0	2	1.0	[116680003, 272741003]	369011009	2	1.0	[116680003, 272741003]	369011009	[[116680003, -1], [272741003, -1]]	[[322151008, 362074005, 362060003, 341586007, 304829005, 362063001, 259261007, 337116000, 205517003, 72694004], [227637003, 2073000, 2776000, 256395009, 47428004, 73320003, 404227002, 34706006, 89663008, 263925004]]	[[116680003, -1], [272741003, -1]]	[[322151008, 362074005, 362060003, 341586007, 304829005, 362063001, 259261007, 337116000, 205517003, 72694004], [227637003, 2073000, 2776000, 256395009, 47428004, 73320003, 404227002, 34706006, 89663008, 263925004]]
resección parcial de cuerpo de vértebra sacra con descompresión de médula espinal, raíces nerviosas y cola de caballo por abordaje transperitoneal (procedimiento)	438898004	procedimiento	0	0	[439838008, 439770000, 440203008, 440201005, 438571006, 440007001, 438897009, 439780001, 439874004, 439528008]	0	1.0	4	1.0	[116680003, 260686004, 424876005, 405813007]	439838008	4	1.0	[116680003, 260686004, 424876005, 405813007]	439838008	[[116680003, 0], [260686004, 0], [424876005, -1], [405813007, 0]]	[[123014005, 69141007, 63308005, 178044007, 119608007, 439232003, 180059006, 39225006, 447724004, 27480002], [129304002, 410757006, 129345005, 129308004, 129394005, 129310002, 278312000, 129318009, 129286001, 129396007], [304114006, 304169009, 304170005, 65351007, 16796005, 304172002, 417346001, 304168001, 304167006, 416139006], [2748008, 17454002, 54785003, 50800009, 60051002, 171728001, 63784007, 287219001, 20353007, 230739000]]	[[116680003, 0], [260686004, 0], [424876005, -1], [405813007, 0]]	[[123014005, 69141007, 63308005, 178044007, 119608007, 439232003, 180059006, 39225006, 447724004, 27480002], [129304002, 410757006, 129345005, 129308004, 129394005, 129310002, 278312000, 129318009, 129286001, 129396007], [304114006, 304169009, 304170005, 65351007, 16796005, 304172002, 417346001, 304168001, 304167006, 416139006], [2748008, 17454002, 54785003, 50800009, 60051002, 171728001, 63784007, 287219001, 20353007, 230739000]]
diarrea dietética (trastorno)	83134002	trastorno	0	0	[236078003, 53156005, 46799006, 14384003, 62315008, 2946003, 425739008, 15699003, 11840006, 236066002]	0	1.0	4	0.8	[363713009, 116680003, 363714003, 363698007]	236078003	4	0.8	[363713009, 116680003, 363714003, 363698007]	236078003	[[363713009, 0], [116680003, 0], [363714003, 0], [363698007, 0]]	[[18307000, 170576007, 58873006, 445528004, 129102008, 129096001, 170841002, 435701000124100, 435811000124106, 170739006], [69980003, 721615009, 242004, 53372009, 699522001, 51151007, 71207007, 12574004, 14066009, 414155001], [39211005, 3371003, 243665009, 243645002, 409563004, 88138002, 56661000, 22169002, 87282003, 240375004], [113276009, 308818000, 442285009, 23230007, 65847000, 87282003, 88138002, 67915005, 17465007, 59968008]]	[[363713009, 0], [116680003, 0], [363714003, 0], [363698007, 0]]	[[18307000, 170576007, 58873006, 445528004, 129102008, 129096001, 170841002, 435701000124100, 435811000124106, 170739006], [69980003, 721615009, 242004, 53372009, 699522001, 51151007, 71207007, 12574004, 14066009, 414155001], [39211005, 3371003, 243665009, 243645002, 409563004, 88138002, 56661000, 22169002, 87282003, 240375004], [113276009, 308818000, 442285009, 23230007, 65847000, 87282003, 88138002, 67915005, 17465007, 59968008]]
ausencia de reflejo nauseoso (hallazgo)	5258001	hallazgo	0	0	[123819004, 90786000, 74229007, 246580003, 299815009, 414949005, 1495009, 299796002, 413813004, 246577004]	0	1.0	4	1.0	[363713009, 116680003, 363714003, 363698007]	123819004	4	1.0	[363713009, 116680003, 363714003, 363698007]	123819004	[[363713009, 0], [116680003, 0], [363714003, -1], [363698007, -1]]	[[2667000, 733827009, 264929000, 310436000, 298322001, 299946007, 314432007, 22114000, 274823004, 249712000], [37280007, 299820009, 299818006, 299748002, 840330009, 299751009, 419533001, 299754001, 299815009, 299742001], [34606001, 414949005, 418772006, 46118006, 18601007, 246578009, 74229007, 51751003, 413813004, 246577004], [321667001, 58675001, 82094008, 47005005, 3153003, 20800006, 699881004, 89187006, 281149004, 52024008]]	[[363713009, 0], [116680003, 0], [363714003, -1], [363698007, -1]]	[[2667000, 733827009, 264929000, 310436000, 298322001, 299946007, 314432007, 22114000, 274823004, 249712000], [37280007, 299820009, 299818006, 299748002, 840330009, 299751009, 419533001, 299754001, 299815009, 299742001], [34606001, 414949005, 418772006, 46118006, 18601007, 246578009, 74229007, 51751003, 413813004, 246577004], [321667001, 58675001, 82094008, 47005005, 3153003, 20800006, 699881004, 89187006, 281149004, 52024008]]
estudio por imágenes radioisotópicas de glándula tiroides con yodo 125 (procedimiento)	763941007	procedimiento	0	0	[763937008, 763810005, 432645006, 763940008, 764080008, 764078002, 763939006, 764037004, 431869005, 763847005]	0	1.0	4	1.0	[116680003, 260686004, 424361007, 405813007]	763937008	4	1.0	[116680003, 260686004, 424361007, 405813007]	763937008	[[116680003, 0], [260686004, 0], [424361007, 0], [405813007, 0]]	[[763940008, 432645006, 764077007, 763937008, 763810005, 764080008, 763939006, 764078002, 764079005, 763938003], [312421008, 298053008, 129301005, 261518005, 255595002, 129324003, 303996000, 129396007, 129423005, 129399000], [68630002, 77613002, 60908004, 11121002, 20966001, 78529000, 30324001, 111066007, 1381005, 40937006], [69748006, 60894006, 91227003, 127018007, 82460002, 171990008, 119946003, 71097005, 39039000, 24788003]]	[[116680003, 0], [260686004, 0], [424361007, 0], [405813007, 0]]	[[763940008, 432645006, 764077007, 763937008, 763810005, 764080008, 763939006, 764078002, 764079005, 763938003], [312421008, 298053008, 129301005, 261518005, 255595002, 129324003, 303996000, 129396007, 129423005, 129399000], [68630002, 77613002, 60908004, 11121002, 20966001, 78529000, 30324001, 111066007, 1381005, 40937006], [69748006, 60894006, 91227003, 127018007, 82460002, 171990008, 119946003, 71097005, 39039000, 24788003]]
quemadura de duodeno (trastorno)	282082002	trastorno	0	0	[282052008, 282058007, 65544004, 45982008, 62643005, 282075001, 282084001, 35447004, 61035004, 12107971000119108]	0	1.0	4	1.0	[116676008, 116680003, 42752001, 363698007]	282052008	4	1.0	[116676008, 116680003, 42752001, 363698007]	282052008	[[116676008, 0], [116680003, 3], [42752001, 0], [363698007, -1]]	[[48333001, 54635001, 699533003, 699535005, 699536006, 43265003, 41110003, 397996002, 19921004, 125665001], [36508007, 58709004, 88888008, 125628003, 254571008, 282050000, 6370006, 265376006, 43750003, 406009], [773760007, 391180006, 201279004, 405576001, 231954005, 391179008, 699013006, 232249008, 233648002, 263904004], [719095005, 21306003, 737191003, 72793003, 56734009, 63803008, 72031006, 53442002, 71641006, 27397009]]	[[116676008, 0], [116680003, 3], [42752001, 0], [363698007, -1]]	[[48333001, 54635001, 699533003, 699535005, 699536006, 43265003, 41110003, 397996002, 19921004, 125665001], [36508007, 58709004, 88888008, 125628003, 254571008, 282050000, 6370006, 265376006, 43750003, 406009], [773760007, 391180006, 201279004, 405576001, 231954005, 391179008, 699013006, 232249008, 233648002, 263904004], [719095005, 21306003, 737191003, 72793003, 56734009, 63803008, 72031006, 53442002, 71641006, 27397009]]
intoxicación por dipipanona, con intención indeterminada (trastorno)	290169000	trastorno	0	0	[291116006, 290875007, 290161002, 290863002, 290852000, 290922009, 290871003, 291064000, 290997005, 290219002]	0	1.0	2	1.0	[116680003, 246075003]	291116006	2	1.0	[116680003, 246075003]	291116006	[[116680003, 0], [246075003, 0]]	[[290166007, 291113003, 290872005, 290158003, 290860004, 290849008, 290919007, 290868006, 291061008, 25555003], [387226000, 387491004, 387523009, 387565003, 372891006, 373475006, 372760009, 387528000, 387561007, 387278002]]	[[116680003, 0], [246075003, 0]]	[[290166007, 291113003, 290872005, 290158003, 290860004, 290849008, 290919007, 290868006, 291061008, 25555003], [387226000, 387491004, 387523009, 387565003, 372891006, 373475006, 372760009, 387528000, 387561007, 387278002]]
producto que contiene exactamente clorhidrato de nafazolina 300 microgramos/1 mililitro, solución oftálmica de liberación convencional (fármaco de uso clínico)	387811007	fármaco de uso clínico	0	0	[387810008, 785273002, 784879003, 330539001, 784732008, 374522001, 784604005, 784864005, 387753000, 374947006]	0	1.0	9	1.0	[411116001, 116680003, 766952006, 733724008, 733725009, 733722007, 762949000, 733723002, 732943007]	387810008	9	1.0	[411116001, 116680003, 766952006, 733724008, 733725009, 733722007, 762949000, 733723002, 732943007]	387810008	[[411116001, 0], [116680003, 0], [766952006, 0], [733724008, 0], [733725009, 0], [733722007, 0], [762949000, 0], [733723002, 0], [732943007, 0]]	[[422060001, 762064002, 385130005, 421857007, 385121002, 385219001, 421713001, 420736004, 385113008, 385137008], [779970009, 780096009, 779681005, 779131002, 781039005, 778519000, 786406004, 781274003, 778913005, 780615005], [38112003, 708708008, 262052000, 262049008, 261768000, 697940004, 697941000, 96002002, 102782009, 264614004], [725125005, 712568008, 725127002, 401955005, 422889000, 324501005, 377513007, 346672000, 324860002, 377272006], [258685003, 725125005, 414718005, 258800008, 712568008, 258803005, 418042005, 258799009, 258916009, 396163008], [258773002, 419346007, 725125005, 419805009, 258798001, 426229009, 417932008, 418948007, 258952008, 258811000], [57583000, 9910008, 409475007, 108864007, 427671005, 108842003, 71563009, 50969006, 75327003, 26191006], [38112003, 708708008, 262052000, 262049008, 261768000, 697940004, 697941000, 96002002, 102782009, 264614004], [57583000, 9910008, 409475007, 108864007, 427671005, 108842003, 71563009, 50969006, 75327003, 26191006]]	[[411116001, 0], [116680003, 0], [766952006, 0], [733724008, 0], [733725009, 0], [733722007, 0], [762949000, 0], [733723002, 0], [732943007, 0]]	[[422060001, 762064002, 385130005, 421857007, 385121002, 385219001, 421713001, 420736004, 385113008, 385137008], [779970009, 780096009, 779681005, 779131002, 781039005, 778519000, 786406004, 781274003, 778913005, 780615005], [38112003, 708708008, 262052000, 262049008, 261768000, 697940004, 697941000, 96002002, 102782009, 264614004], [725125005, 712568008, 725127002, 401955005, 422889000, 324501005, 377513007, 346672000, 324860002, 377272006], [258685003, 725125005, 414718005, 258800008, 712568008, 258803005, 418042005, 258799009, 258916009, 396163008], [258773002, 419346007, 725125005, 419805009, 258798001, 426229009, 417932008, 418948007, 258952008, 258811000], [57583000, 9910008, 409475007, 108864007, 427671005, 108842003, 71563009, 50969006, 75327003, 26191006], [38112003, 708708008, 262052000, 262049008, 261768000, 697940004, 697941000, 96002002, 102782009, 264614004], [57583000, 9910008, 409475007, 108864007, 427671005, 108842003, 71563009, 50969006, 75327003, 26191006]]
angiografía espinal, selectiva (procedimiento)	7576008	procedimiento	0	0	[287606009, 470620007, 470685004, 431346004, 56539001, 23799006, 736815004, 241227002, 698357006, 73392001]	0	1.0	3	1.0	[116680003, 260686004, 405813007]	287606009	3	1.0	[116680003, 260686004, 405813007]	287606009	[[116680003, -1], [260686004, 0], [405813007, -1]]	[[58920005, 48849005, 18499008, 372085008, 441988000, 442731005, 441985002, 441914009, 430832002, 442646005], [360037004, 312337001, 399035005, 312275004, 360223000, 360231005, 278110001, 312251004, 363678002, 312250003], [17388009, 54834004, 711523002, 262716009, 195373009, 41779004, 262944000, 91715002, 34635009, 244228006]]	[[116680003, -1], [260686004, 0], [405813007, -1]]	[[58920005, 48849005, 18499008, 372085008, 441988000, 442731005, 441985002, 441914009, 430832002, 442646005], [360037004, 312337001, 399035005, 312275004, 360223000, 360231005, 278110001, 312251004, 363678002, 312250003], [17388009, 54834004, 711523002, 262716009, 195373009, 41779004, 262944000, 91715002, 34635009, 244228006]]
medición de anticuerpos anti-Salmonella enterica subespecie enterica serovariedad Paratyphi C O (procedimiento)	122242005	procedimiento	0	0	[122240002, 122241003, 122238007, 122088005, 122086009, 122239004, 117837001, 122237002, 122085008, 117873008]	0	1.0	4	1.0	[116686009, 246093002, 116680003, 260686004]	122240002	4	1.0	[116686009, 246093002, 116680003, 260686004]	122240002	[[116686009, 0], [246093002, 0], [116680003, 2], [260686004, 0]]	[[122592007, 258581004, 119297000, 258580003, 446131002, 706048002, 313334002, 762634006, 122560006, 122558009], [120937003, 259845001, 120936007, 120934005, 120935006, 120938008, 120860007, 117837001, 120931002, 120861006], [122241003, 122086009, 117837001, 122239004, 122085008, 117873008, 122237002, 122243000, 122240002, 122238007], [129266000, 129410003, 129318009, 303996000, 256644001, 360038009, 129372002, 288468001, 129301005, 257890000]]	[[116686009, 0], [246093002, 0], [116680003, 2], [260686004, 0]]	[[122592007, 258581004, 119297000, 258580003, 446131002, 706048002, 313334002, 762634006, 122560006, 122558009], [120937003, 259845001, 120936007, 120934005, 120935006, 120938008, 120860007, 117837001, 120931002, 120861006], [122241003, 122086009, 117837001, 122239004, 122085008, 117873008, 122237002, 122243000, 122240002, 122238007], [129266000, 129410003, 129318009, 303996000, 256644001, 360038009, 129372002, 288468001, 129301005, 257890000]]
embarazada - gestación planeada (hallazgo)	169565003	hallazgo	1	2	[404970005, 184749005, 364739001, 199321001, 199325005, 840628000, 199469002, 184114006, 160768006, 200147006]	0	1.0	1	1.0	[116680003]	404970005	2	1.0	[116680003, 363714003]	364739001	[[116680003, -1]]	[[133933007, 364585000, 227637003, 51402000, 363858008, 34761004, 363984001, 42052009, 272499001, 363820009]]	[[116680003, -1], [363714003, -1]]	[[133933007, 51402000, 278837001, 34761004, 102500002, 169839008, 18540005, 315380003, 315403003, 315532002], [412726003, 408817009, 199464007, 271693006, 409049004, 94641000119109, 289463002, 199461004, 169628008, 370912008]]
cafeína (sustancia)	255641001	sustancia	0	0	[23068001, 758665008, 67961000119106, 734468001, 95635002, 792905007, 428219007, 387563005, 398814004, 767929001]	0	1.0	2	1.0	[116680003, 726542003]	23068001	2	1.0	[116680003, 726542003]	23068001	[[116680003, -1], [726542003, 0]]	[[420898009, 406760002, 59431004, 438459002, 373235001, 372723005, 398809003, 763291003, 764147003, 438406004], [734552005, 734576002, 786885008, 734595009, 734580007, 787361001, 734597001, 734604009, 734801003, 734575003]]	[[116680003, -1], [726542003, 0]]	[[420898009, 406760002, 59431004, 438459002, 373235001, 372723005, 398809003, 763291003, 764147003, 438406004], [734552005, 734576002, 786885008, 734595009, 734580007, 787361001, 734597001, 734604009, 734801003, 734575003]]
producto que contiene exactamente mesilato de proclorperazina 5 miligramos por cada sachet de gránulos orales efervescentes de liberación convencional (fármaco de uso clínico)	322142000	fármaco de uso clínico	0	0	[319957006, 423979005, 329677002, 324248006, 325287003, 785126002, 350079007, 409491005, 329533003, 785045009]	0	1.0	10	1.0	[763032000, 411116001, 732944001, 732947008, 116680003, 766952006, 732945000, 732946004, 762949000, 732943007]	319957006	10	1.0	[763032000, 411116001, 732944001, 732947008, 116680003, 766952006, 732945000, 732946004, 762949000, 732943007]	319957006	[[763032000, -1], [411116001, 0], [732944001, 0], [732947008, -1], [116680003, 0], [766952006, 0], [732945000, -1], [732946004, 0], [762949000, 0], [732943007, 0]]	[[1275000, 463591009, 68553005, 20761000, 395843006, 82135008, 14062006, 73436000, 51153005, 116543002], [385044001, 420509004, 385018001, 385025008, 385021004, 414951009, 385028005, 385029002, 762895008, 385019009], [34001005, 258355002, 415350007, 264706000, 1275000, 255272007, 400165008, 264606005, 130480007, 277970007], [1275000, 463591009, 68553005, 20761000, 395843006, 82135008, 14062006, 73436000, 51153005, 116543002], [780292003, 779010003, 780326009, 780391008, 786183003, 778965007, 779739005, 778782003, 779870005, 780224009], [38112003, 262052000, 262049008, 261768000, 697941000, 1275000, 697940004, 708708008, 54177000, 258351006], [1275000, 258682000, 238703005, 59149006, 55261004, 68553005, 463591009, 402293007, 20761000, 76196003], [38112003, 262052000, 262049008, 261768000, 697941000, 1275000, 697940004, 708708008, 54177000, 258351006], [395843006, 73436000, 735170005, 734510000, 116543002, 412217002, 734458006, 442011001, 108591003, 426681002], [395843006, 73436000, 735170005, 734510000, 116543002, 412217002, 734458006, 442011001, 108591003, 426681002]]	[[763032000, -1], [411116001, 0], [732944001, 0], [732947008, -1], [116680003, 0], [766952006, 0], [732945000, -1], [732946004, 0], [762949000, 0], [732943007, 0]]	[[1275000, 463591009, 68553005, 20761000, 395843006, 82135008, 14062006, 73436000, 51153005, 116543002], [385044001, 420509004, 385018001, 385025008, 385021004, 414951009, 385028005, 385029002, 762895008, 385019009], [34001005, 258355002, 415350007, 264706000, 1275000, 255272007, 400165008, 264606005, 130480007, 277970007], [1275000, 463591009, 68553005, 20761000, 395843006, 82135008, 14062006, 73436000, 51153005, 116543002], [780292003, 779010003, 780326009, 780391008, 786183003, 778965007, 779739005, 778782003, 779870005, 780224009], [38112003, 262052000, 262049008, 261768000, 697941000, 1275000, 697940004, 708708008, 54177000, 258351006], [1275000, 258682000, 238703005, 59149006, 55261004, 68553005, 463591009, 402293007, 20761000, 76196003], [38112003, 262052000, 262049008, 261768000, 697941000, 1275000, 697940004, 708708008, 54177000, 258351006], [395843006, 73436000, 735170005, 734510000, 116543002, 412217002, 734458006, 442011001, 108591003, 426681002], [395843006, 73436000, 735170005, 734510000, 116543002, 412217002, 734458006, 442011001, 108591003, 426681002]]
loquios anormales (hallazgo)	289586006	hallazgo	0	0	[165540007, 870578004, 309196005, 309198006, 274735009, 166686006, 165939003, 72471000119101, 271840007, 60612008]	0	1.0	1	0.5	[116680003]	165540007	1	0.5	[116680003]	165540007	[[116680003, -1]]	[[365631001, 365601007, 365625004, 365632008, 365629005, 365616005, 118134009, 264786003, 365429000, 365713007]]	[[116680003, -1]]	[[365631001, 365601007, 365625004, 365632008, 365629005, 365616005, 118134009, 264786003, 365429000, 365713007]]
forma de una colonia bacteriana, filamentosa (hallazgo)	31153000	hallazgo	0	0	[113047000, 55699002, 77324006, 75117001, 64781005, 13465008, 3939004, 75900009, 44734002, 87916001]	0	1.0	2	1.0	[116680003, 363714003]	113047000	2	1.0	[116680003, 363714003]	113047000	[[116680003, 0], [363714003, 0]]	[[75117001, 113047000, 55699002, 77324006, 64781005, 13465008, 44734002, 3939004, 37774003, 87916001], [386053000, 417602003, 707999001, 782149008, 711138009, 81078003, 39412000, 252885006, 307782001, 445787009]]	[[116680003, 0], [363714003, 0]]	[[75117001, 113047000, 55699002, 77324006, 64781005, 13465008, 44734002, 3939004, 37774003, 87916001], [386053000, 417602003, 707999001, 782149008, 711138009, 81078003, 39412000, 252885006, 307782001, 445787009]]
elevación hereditaria de factor VIII (trastorno)	441042008	trastorno	0	0	[441001005, 28293008, 425949001, 49762007, 328271000119104, 50189006, 41788008, 234442002, 43217004, 26029002]	0	1.0	3	1.0	[363713009, 116680003, 363714003]	441001005	3	1.0	[363713009, 116680003, 363714003]	441001005	[[363713009, 0], [116680003, 0], [363714003, 0]]	[[263654008, 441707002, 441328008, 274538008, 164759004, 68425008, 274524001, 442774008, 164800002, 169054001], [439698008, 35400008, 440924009, 698953004, 438827002, 733467001, 7425008, 95841006, 55995005, 722125003], [74848003, 3962002, 46493008, 7175000, 26142000, 35335009, 14872005, 79243004, 20494003, 50602003]]	[[363713009, 0], [116680003, 0], [363714003, 0]]	[[263654008, 441707002, 441328008, 274538008, 164759004, 68425008, 274524001, 442774008, 164800002, 169054001], [439698008, 35400008, 440924009, 698953004, 438827002, 733467001, 7425008, 95841006, 55995005, 722125003], [74848003, 3962002, 46493008, 7175000, 26142000, 35335009, 14872005, 79243004, 20494003, 50602003]]
conjuntiva y córnea [como un todo] (estructura corporal)	729821008	estructura corporal	0	0	[732137006, 181162001, 729484005, 729483004, 731181001, 280666005, 731151009, 264509009, 244494003, 181161008]	0	1.0	2	1.0	[116680003, 272741003]	732137006	2	1.0	[116680003, 272741003]	732137006	[[116680003, 0], [272741003, -1]]	[[305089002, 363653001, 265285008, 59952002, 65431007, 246938006, 231918006, 420603006, 246925003, 172436006], [227637003, 20761000, 54177000, 261871002, 83688008, 62287006, 15149003, 16157006, 525009, 46986001]]	[[116680003, 0], [272741003, -1]]	[[305089002, 363653001, 265285008, 59952002, 65431007, 246938006, 231918006, 420603006, 246925003, 172436006], [227637003, 20761000, 54177000, 261871002, 83688008, 62287006, 15149003, 16157006, 525009, 46986001]]
rotulación de medicamento: corregida (procedimiento)	395005007	procedimiento	2	2	[395004006, 412753004, 386364007, 463792004, 408352006, 169101002, 410346003, 314843006, 250528006, 386357005]	0	1.0	1	1.0	[116680003]	395004006	2	0.3333	[116680003, 260686004]	386364007	[[116680003, -1]]	[[309298003, 386091000, 405742008, 397688009, 397695000, 399591009, 414059009, 427955007, 304897000, 225842008]]	[[116680003, -1], [260686004, -1]]	[[264651005, 285746006, 373157002, 264652003, 264650006, 395004006, 310295001, 386477002, 165475005, 105429005], [262206002, 367558000, 130127003, 259049006, 130851006, 712878002, 262025005, 259280009, 130447000, 277763000]]
arteriosclerosis de injerto-puente arterial en arteria coronaria (trastorno)	442421004	trastorno	0	0	[429673002, 285141000119106, 442224005, 285151000119108, 232717009, 442240008, 868228000, 724431008, 139011000119104, 723862008]	0	1.0	3	1.0	[116676008, 116680003, 363698007]	429673002	3	1.0	[116676008, 116680003, 363698007]	429673002	[[116676008, -1], [116680003, -1], [363698007, 0]]	[[50808002, 441574008, 263954005, 233957006, 420006002, 408707005, 45007003, 699139007, 43331001, 65198009], [53741008, 473146006, 420006002, 443502000, 67682002, 386140000, 24088005, 285141000119106, 386137000, 386139002], [264293000, 261799004, 285141000119106, 868228000, 67682002, 868227005, 277192005, 232717009, 429673002, 737278006]]	[[116676008, -1], [116680003, -1], [363698007, 0]]	[[50808002, 441574008, 263954005, 233957006, 420006002, 408707005, 45007003, 699139007, 43331001, 65198009], [53741008, 473146006, 420006002, 443502000, 67682002, 386140000, 24088005, 285141000119106, 386137000, 386139002], [264293000, 261799004, 285141000119106, 868228000, 67682002, 868227005, 277192005, 232717009, 429673002, 737278006]]
desplazamiento lateral de la mama por rodamiento hacia afuera (procedimiento)	399197002	procedimiento	-1	-1	[125251007, 125252000, 416875006, 264732006, 239184003, 264731004, 366436005, 366439003, 366389005, 31732001]	0	1.0	1	1.0	[116680003]	125251007	0	0.0	[]	-1	[[116680003, -1]]	[[399209000, 194018005, 110308008, 271989003, 237418008, 90991008, 325753009, 109662004, 414493004, 415670009]]		
miocarditis fetal (trastorno)	472707009	trastorno	0	0	[430035004, 609417004, 40123003, 404049001, 95622006, 116666005, 60508007, 609416008, 240299002, 78169005]	0	1.0	3	1.0	[246454002, 116680003, 363698007]	430035004	3	1.0	[246454002, 116680003, 363698007]	430035004	[[246454002, 0], [116680003, 0], [363698007, -1]]	[[303112003, 450426006, 130955003, 240299002, 276640009, 276512006, 276638004, 363125002, 95622006, 116666005], [50920009, 65718001, 488007, 26117009, 91468009, 195136004, 60812006, 194750008, 22653005, 233868005], [25990002, 40321007, 360544004, 54444007, 38594006, 372228002, 126881002, 12921003, 25564008, 13259006]]	[[246454002, 0], [116680003, 0], [363698007, -1]]	[[303112003, 450426006, 130955003, 240299002, 276640009, 276512006, 276638004, 363125002, 95622006, 116666005], [50920009, 65718001, 488007, 26117009, 91468009, 195136004, 60812006, 194750008, 22653005, 233868005], [25990002, 40321007, 360544004, 54444007, 38594006, 372228002, 126881002, 12921003, 25564008, 13259006]]
amniocentesis por posible anomalía cromosómica (procedimiento)	427230007	procedimiento	0	0	[425551008, 267253006, 199527003, 408337004, 472825005, 171242005, 199526007, 250306005, 371045000, 237149005]	0	1.0	3	1.0	[116680003, 260686004, 405813007]	425551008	3	1.0	[116680003, 260686004, 405813007]	425551008	[[116680003, -1], [260686004, -1], [405813007, -1]]	[[63469004, 84275009, 386624002, 61543001, 28107008, 225727002, 89703000, 312485001, 224536005, 13380003], [281698007, 360084004, 129318009, 129372002, 277763000, 129291000, 298053008, 257890000, 129301005, 129402004], [9258009, 41121007, 249208005, 74202002, 119225004, 42010004, 15295001, 177118006, 27485007, 177121008]]	[[116680003, -1], [260686004, -1], [405813007, -1]]	[[63469004, 84275009, 386624002, 61543001, 28107008, 225727002, 89703000, 312485001, 224536005, 13380003], [281698007, 360084004, 129318009, 129372002, 277763000, 129291000, 298053008, 257890000, 129301005, 129402004], [9258009, 41121007, 249208005, 74202002, 119225004, 42010004, 15295001, 177118006, 27485007, 177121008]]
antrectomía maxilar radical (procedimiento)	51594005	procedimiento	0	0	[897004, 31606002, 4636001, 23411009, 82158006, 173354001, 410755003, 172888008, 234889007, 116145001]	0	1.0	3	1.0	[116680003, 260686004, 405813007]	897004	3	1.0	[116680003, 260686004, 405813007]	897004	[[116680003, 1], [260686004, -1], [405813007, -1]]	[[410755003, 23411009, 244683008, 8375009, 109715002, 470756000, 88348008, 248399003, 14110001000004108, 277237009], [129287005, 129288000, 288466002, 129286001, 129310002, 298053008, 129423005, 129404003, 281698007, 129301005], [15924003, 80376001, 14110001000004108, 470756000, 2695000, 277237009, 60162004, 206320002, 126676009, 72158002]]	[[116680003, 1], [260686004, -1], [405813007, -1]]	[[410755003, 23411009, 244683008, 8375009, 109715002, 470756000, 88348008, 248399003, 14110001000004108, 277237009], [129287005, 129288000, 288466002, 129286001, 129310002, 298053008, 129423005, 129404003, 281698007, 129301005], [15924003, 80376001, 14110001000004108, 470756000, 2695000, 277237009, 60162004, 206320002, 126676009, 72158002]]
medición de anticuerpos anti-Legionella pneumophila serogrupo 2 (procedimiento)	122022008	procedimiento	0	0	[122019006, 122024009, 122021001, 122027002, 122018003, 122029004, 122028007, 122025005, 122026006, 122030009]	0	1.0	4	1.0	[116686009, 246093002, 116680003, 260686004]	122019006	4	1.0	[116686009, 246093002, 116680003, 260686004]	122019006	[[116686009, 0], [246093002, 0], [116680003, 2], [260686004, 0]]	[[122592007, 258581004, 119297000, 446131002, 706048002, 303248007, 122558009, 258580003, 737535000, 119294007], [120755002, 120967009, 120756001, 120754003, 120968004, 120867005, 120966000, 120869008, 120868000, 120757005], [122020000, 104287003, 122030009, 104288008, 104297007, 104280001, 104279004, 104298002, 104307004, 121929004], [129266000, 415587000, 121683003, 104497009, 412988008, 288468001, 121804009, 129410003, 256644001, 129321006]]	[[116686009, 0], [246093002, 0], [116680003, 2], [260686004, 0]]	[[122592007, 258581004, 119297000, 446131002, 706048002, 303248007, 122558009, 258580003, 737535000, 119294007], [120755002, 120967009, 120756001, 120754003, 120968004, 120867005, 120966000, 120869008, 120868000, 120757005], [122020000, 104287003, 122030009, 104288008, 104297007, 104280001, 104279004, 104298002, 104307004, 121929004], [129266000, 415587000, 121683003, 104497009, 412988008, 288468001, 121804009, 129410003, 256644001, 129321006]]
